ASSETID,EMPTOT
108611,1307.410587
108613,683.1008436
108614,1008.55055
108616,718.7651595
108617,360.5725619
108619,417.1105768
108620,78.50965524
108621,152.6957388
108622,214.9942161
108623,180.3058462
108624,247.6074329
108625,920.2132018
108626,1025.165255
108627,352.0667717
108628,869.7584202
108629,743.8483552
108630,211.796318
108631,251.9454878
108632,558.0008393
108634,588.2157185
108636,739.1993401
108637,894.2643955
108638,312.6207783
108639,238.4028025
108640,173.4286006
108641,131.4939757
108642,580.8548907
108643,55.8462126
108644,211.9202615
108645,1035.800173
108646,756.1242996
108647,935.2392748
108648,1953.130388
108649,483.7020307
108650,1303.719368
108651,96.78393849
108652,203.5162538
108653,137.9397595
108654,265.5020877
108655,37.43753666
108656,99.64454741
108657,59.65076327
108658,34.45076394
108659,720.5845161
108660,107.2928131
108661,194.889269
108663,162.3880894
108664,473.5040298
108665,293.5006745
108666,196.9280172
108668,351.4161023
108669,610.068074
108670,1041.508611
108671,45.4587781
108672,201.6858516
108673,646.8595363
108675,629.3809081
108676,174.1661705
108677,270.2123714
108678,238.2789929
108680,375.009445
108681,661.6451137
108683,246.6804365
108684,269.9760858
108685,184.1537092
108686,189.3004753
108687,106.1782859
108688,102.141179
108689,315.1818331
108690,189.6342046
108692,110.2076047
108693,704.8415017
108694,438.4763794
108695,715.2828971
108696,400.2669042
108697,1147.024975
108698,395.1275512
108699,158.3183176
108700,155.226879
108701,143.0196852
108703,660.0984272
108704,668.2858558
108705,96.84407182
108706,338.7547006
108707,123.4406136
108708,246.4257201
108709,119.7849879
108711,391.4083279
108712,728.9087526
108713,267.6245663
108714,663.820769
108715,70.96410435
108716,49.60696841
108717,67.55684138
108718,78.86954663
108719,177.4866402
108720,179.2243873
108721,96.35902938
108722,122.1240598
108723,566.5679663
108724,302.3278619
108725,204.2559174
108726,393.602831
108728,721.7183501
108730,409.3733223
108734,74.43370904
108735,296.3655904
108736,1006.710757
108737,645.9084755
108738,250.6256196
108739,219.0349575
108740,109.0509453
108741,41.98544624
108742,478.5550717
108743,450.9393275
108744,217.2683865
108745,297.57042
108746,435.9976999
108747,354.2340887
108751,85.12273694
108753,69.62797143
108754,62.70040123
108758,39.69006613
108759,66.43896334
108760,106.299567
108761,232.8374634
108762,443.9428464
108763,342.5625573
108764,229.2706481
108765,156.9851199
108766,223.5013287
108767,196.9869084
108768,316.4400926
108769,209.9206175
108770,270.1458545
108772,12.52897298
108773,22.01305552
108774,26.35729389
108775,1057.479694
108777,101.1276877
108781,557.5642773
108782,514.0671229
108786,27.80700524
108788,44.15647557
108789,89.80802023
108790,95.43008717
108792,283.0980977
108793,159.714497
108795,1237.357392
108796,353.5400189
108797,346.5359316
108800,432.4909851
108801,167.3651666
108803,142.782363
108805,117.0994464
108806,46.34057083
108808,116.8953848
108810,61.05146388
108811,53.95845203
108812,50.72578376
108813,80.04621246
108814,24.18860059
108816,31.47806517
108818,57.02780085
108819,36.38166601
108820,27.89145066
108821,39.55056683
108822,50.45271402
108823,774.5991577
108824,68.10502435
108825,229.481292
108827,402.8014938
108828,124.2961167
108829,81.38143718
108830,231.0857972
108831,59.57789704
108832,225.0512189
108833,100.0622969
108834,157.5854469
108835,169.5009429
108836,273.189345
108839,92.83507736
108841,55.31283412
108844,1017.554499
108845,1631.945928
108847,522.7172108
108848,359.4111754
108849,534.8780946
108850,694.7821994
108851,663.1974848
108852,812.2913966
108853,246.4037232
108855,214.8179832
108856,158.5557199
108857,99.06956846
108858,120.9125143
108859,400.6729148
108860,167.0580017
108863,423.2429509
108864,905.0138611
108865,877.1145608
108867,440.4240758
108869,84.49905059
108870,228.7003754
108871,54.0048
108872,94.89334895
108873,338.6447697
108874,220.8496349
108875,760.6809076
108876,234.2060554
108877,292.0949083
108878,325.1177351
108880,59.92884235
108881,245.3213338
108882,266.5346403
108883,72.18207936
108884,361.6740115
108886,1333.048982
108887,238.9768964
108888,1305.237647
108889,1214.85743
108890,798.2414961
108891,300.8330796
108892,55.39383881
108893,106.9397607
108894,61.72495648
108895,49.51621924
108896,91.96836633
108898,473.2792079
108899,389.9149619
108900,986.4205171
108901,497.0180082
108902,84.98630508
108903,684.8827782
108905,589.2104331
108906,365.5809276
108907,496.367192
108909,658.4453515
108910,54.0000005
108911,552.6025975
108912,65.96842461
108913,755.8500951
108914,1065.064358
108915,992.7995522
108917,233.8518849
108918,228.6986053
108919,109.4404349
108921,26.36136515
108924,248.7922364
108925,126.3603174
108926,234.1422805
108927,237.9208692
108928,34.63732013
108929,318.4776089
108930,289.2848978
108931,422.046183
108932,1499.35433
108933,366.5449701
108934,127.4460533
108935,375.1648101
108936,92.09305732
108937,345.6044152
108938,79.82915789
108940,51.86815367
108941,91.63658998
108944,17.77394541
108945,719.3657224
108946,1000.434369
108947,177.8029269
108948,470.8741417
108949,892.5126294
108950,537.6722003
108951,419.4687512
108952,1729.340724
108953,199.0066993
108954,233.4063439
108955,1104.67549
108956,965.4375089
108957,568.9194512
108959,720.8944492
108960,1302.229558
108961,635.4399881
108963,226.7068877
108964,988.3373199
108965,265.8326643
108966,90.59487349
108967,26.14890918
108969,45.40373649
108970,51.08514051
108973,153.0663904
108974,162.9534013
108976,191.4420148
108978,143.4560455
108979,275.0508155
108980,320.2760136
108981,49.79984392
108982,49.06787951
108984,412.7279685
108985,843.0815972
108986,673.921731
108987,276.1055036
108989,207.4291274
108991,68.08071823
108993,157.2758327
108994,28.12730141
108996,56.25634151
108999,56.34671778
109000,47.28484177
109001,69.5277088
109002,43.73352594
109003,23.68283528
109004,37.90829698
109005,88.16320428
109006,47.73361032
109007,392.4257217
109008,116.5607933
109009,45.83432286
109010,478.8762419
109011,463.2782626
109013,117.3350702
109014,122.6419219
109015,51.65827479
109017,35.99961922
109018,90.57021321
109019,19.31390676
109020,79.44558099
109021,126.1291279
109022,443.5744804
109023,330.9262213
109024,238.2600828
109025,571.8163972
109026,42.10956002
109028,118.2677361
109029,150.6652834
109030,171.4365636
109031,109.186145
109032,75.42968864
109033,83.33004397
109034,174.9975082
109035,116.3954232
109036,1513.691159
109038,356.7906747
109039,129.282349
109040,264.4863972
109041,496.9248036
109042,394.9801373
109043,253.0232178
109045,55.76432201
109046,263.3370074
109048,40.30824335
109050,596.187381
109051,158.905681
109052,201.2916871
109053,348.13653
109054,215.4942517
109057,78.29228798
109058,110.3230253
109059,201.6846415
109060,96.63940139
109061,110.9629427
109062,270.6872655
109063,213.6462106
109064,304.7521049
109065,411.578677
109066,365.546374
109067,350.6658813
109068,1107.070974
109069,1251.848551
109071,232.0120108
109072,217.3675164
109073,201.9884567
109074,108.3466172
109075,176.0703919
109076,113.5702874
109077,195.5491627
109078,209.1554689
109079,215.0831715
109080,223.0890817
109082,244.8506779
109083,386.6585431
109084,436.4482982
109085,102.8549782
109087,265.5473574
109088,129.8762086
109090,597.9658436
109091,479.6177344
109092,130.402128
109093,136.1604352
109094,351.3963757
109095,263.5491996
109096,141.1078879
109097,177.7255076
109098,155.2729772
109099,896.0904008
109100,157.4840981
109101,279.861337
109102,757.777796
109103,78.45523498
109107,261.4028597
109109,34.08342853
109110,42.59763201
109111,234.0859449
109113,260.2131311
109115,210.5225455
109117,484.6888642
109119,361.4563734
109120,1302.030529
109121,633.4877588
109123,1977.837513
109125,3159.351247
109127,1141.587724
109128,1303.303049
109130,2660.073307
109132,2999.367565
109133,2425.671335
109135,279.2056585
109136,66.89511422
109137,121.0986422
109138,339.5887444
109139,8375.870453
109140,156.345251
109141,4495.516089
109143,267.7765861
109144,127.390268
109145,272.0273178
109146,28.71850788
109148,885.7087931
109150,1597.989801
109151,312.0153632
109152,1238.824717
109154,882.7667393
109157,197.2557682
109158,311.0698383
109159,103.7709542
109161,149.6054209
109162,117.4551419
109163,246.7876679
109164,207.4160195
109166,1137.555866
109167,968.6156699
109169,883.05533
109170,404.4336965
109171,232.8444819
109172,180.3329025
109173,58.08463245
109175,187.6638789
109177,789.0907657
109178,62.725021
109179,83.82173949
109183,1948.849872
109184,544.5673033
109185,128.7774932
109189,347.125185
109191,322.1175696
109192,830.0623405
109194,705.1321801
109195,30.88545154
109196,415.000834
109197,268.5524141
109198,344.8972414
109199,2889.390192
109201,508.2336806
109202,392.118685
109203,16.89857998
109204,7055.253637
109206,626.4227931
109207,570.547681
109208,1200.585489
109209,331.909911
109210,27.07661655
109211,1006.31976
109212,28.71689866
109214,398.3756338
109215,360.1196688
109216,337.7429814
109217,453.518765
109218,4295.153125
109220,40.40267805
109221,35.35428627
109222,421.438259
109223,282.0873571
109224,1397.518378
109225,928.1240621
109226,4846.811565
109228,621.6253206
109231,263.8503132
109232,184.7936927
109233,381.3986157
109235,98.46036292
109236,423.1846111
109237,18.33620363
109239,848.6485346
109240,68.79868357
109241,68.7989098
109242,305.3063622
109244,287.6534542
109245,1193.648179
109246,791.3904456
109247,839.0411702
109248,233.3558799
109249,322.492663
109250,179.2014168
109252,51.70855118
109253,82.59649348
109254,50.0531966
109255,195.8623288
109256,35.37945543
109257,88.97088723
109258,295.3681746
109259,856.5001506
109260,824.9804041
109261,66.91008868
109262,1980.794421
109263,66.35416452
109264,68.79888759
109265,68.42240307
109266,71.72153686
109267,63.92189419
109268,59.30307435
109269,114.3916058
109270,351.6609322
109271,399.5572515
109272,13661.69202
109273,24836.87699
109274,24359.14311
109275,830.3125656
109277,54.69433186
109278,918.8939302
109279,1210.562774
109280,1406.187832
109281,621.1728752
109282,1137.273554
109284,779.1045266
109285,1648.211506
109286,1333.309195
109287,686.0274007
109288,731.8853401
109289,608.7604085
109290,52.72534678
109292,52.3753305
109293,46956.60953
109294,28289.76684
109297,1599.428369
109298,152.9050531
109299,134.9378797
109300,1831.067655
109301,913.1743034
109302,727.8820383
109303,1046.743849
109304,793.7486373
109309,1130.396419
109310,2576.941158
109311,522.872736
109312,666.857252
109313,686.2283489
109314,130.4237395
109315,75.38540359
109316,461.0057547
109318,238.9620372
109319,279.7229282
109321,1891.148233
109322,4171.837108
109323,5827.562369
109324,4880.395815
109325,1587.657507
109329,6653.138026
109331,1185.489505
109332,1447.621566
109334,1436.922314
109336,4381.190594
109338,570.7810466
109339,15.34278482
109342,904.9261956
109343,760.4134127
109344,1664.118723
109346,769.0712696
109348,418.1994159
109349,1524.904524
109350,1883.185127
109351,873.749352
109352,6091.845969
109353,10.01542106
109355,69.74745481
109358,380.2347904
109361,625.7204216
109362,570.3754092
109364,407.4377952
109365,762.2301731
109366,703.848466
109370,485.5579539
109372,952.8699851
109374,38.76710581
109375,12.78397925
109376,732.5349593
109377,6052.369623
109378,150.8355425
109379,799.408737
109383,699.1099414
109384,708.4074826
109385,1765.155741
109386,2870.450245
109387,66.6965631
109389,74.73087738
109390,128.5444441
109391,266.4956728
109392,354.3419876
109393,235.0946903
109395,426.2303216
109396,614.474342
109397,1078.90845
109398,15.92573093
109400,584.7763649
109401,418.8019887
109402,672.6906958
109403,374.6826631
109407,286.6214676
109409,491.5038601
109411,159.5024964
109416,40.85393069
109417,8447.475989
109418,696.6393198
109419,283.829895
109421,597.6243316
109422,600.320462
109423,252.6198625
109424,1519.991427
109427,177.6930756
109428,277.1256685
109429,1045.829813
109430,134.1019459
109431,173.4160022
109433,173.3924107
109434,126.399739
109435,772.355353
109436,147.6669121
109437,186.9413966
109438,404.1278882
109439,49.01691635
109441,77.40935104
109443,1057.558405
109444,1490.019814
109445,2830.084332
109446,1099.897762
109447,180.4959194
109450,665.9541306
109457,83.17958997
109458,356.5614634
109459,379.1431203
109460,388.2650497
109461,45.36499115
109462,60.39642221
109465,28.47851836
109467,794.275289
109468,20.0825612
109469,257.3684827
109470,273.1125547
109473,1495.833524
109474,2084.503493
109476,608.6739835
109483,57.04671804
109484,636.7581571
109487,1531.736643
109489,755.4424791
109492,280.6419001
109493,2533.898527
109494,638.0547087
109495,459.4698335
109497,242.8884264
109503,461.660016
109504,467.8464126
109505,515.6310207
109506,1081.604543
109507,2152.970081
109509,29.7663832
109511,298.5702789
109513,528.2968016
109514,554.529027
109515,693.1513574
109516,486.5014644
109517,105.5459884
109518,1292.098324
109519,124.2041782
109520,299.8287426
109523,197.6741847
109525,689.0280374
109527,1301.675942
109528,54.91341741
109530,3499.218566
109533,73.81531489
109534,234.5005478
109536,226.448348
109537,177.8930281
109538,182.8175169
109545,2355.883223
109547,2541.727956
109549,3811.791948
109550,453.4630928
109553,87.5307841
109555,60.39644863
109556,571.1330865
109557,46.70473932
109558,1114.457771
109559,505.2392977
109560,66.85295755
109561,215.9692656
109563,318.6098142
109566,434.7708694
109567,64.2950389
109568,64.29503927
109572,76.10365261
109574,32.067255
109575,76.34417302
109577,1183.551964
109580,26.84162438
109581,484.2611732
109582,602.0600289
109583,499.7821016
109591,236.0832309
109592,483.746791
109593,106.1341955
109596,372.9532688
109598,27.39202603
109609,30.97282579
109610,30.74012798
109611,1663.345024
109612,2178.873952
109613,1723.381529
109614,105.9329178
109617,375.7840392
109618,37.4329949
109619,25.49625503
109620,25.49624398
109621,264.5636279
109622,26.01388488
109623,918.3002272
109624,113.6914217
109625,102.6583649
109626,102.8319421
109633,426.885755
109635,426.1777087
109637,126.7549698
109639,1167.869263
109644,794.6842358
109645,377.1995526
109646,848.106476
109649,53.25456694
109652,231.4310535
109655,201.5143291
109659,373.3165663
109660,106.8761718
109664,253.6210156
109667,4884.75383
109673,186.1190961
109675,2455.817675
109676,30.17142236
109683,198.2352669
109684,149.5602884
109685,630.9708619
109687,1264.756899
109688,47.18904892
109689,278.7915422
109691,329.3309083
109692,864.5239994
109694,1345.844504
109696,5828.646106
109698,583.4818347
109699,124.1328208
109701,36.77161549
109704,174.3780621
109705,110.6611879
109711,759.1558566
109712,60.58430007
109713,241.3161361
109718,143.488375
109719,398.275034
109720,40.6651963
109722,1052.950994
109723,1342.893707
109724,650.2745687
109725,638.6282821
109727,1577.060858
109728,16015.59704
109730,28.5098602
109732,204.7978644
109733,84.87869183
109734,91.97371027
109735,135.363814
109737,82.20315128
109741,10.10105388
109744,397.881287
109745,569.526135
109752,1330.474859
109753,128.3315993
109755,144.8261074
109763,189.0894334
109768,22.38070496
109771,39.62386839
109777,3232.960103
109778,333.9874708
109779,3168.954612
109784,1161.38527
109785,22819.98483
109787,34.36138469
109790,1140.494705
109792,107.5594993
109796,1332.9929
109797,19.43753091
109798,24.97748327
109804,16780.33085
109805,478.9384082
109806,155.15034
109807,386.6651902
109813,324.6927882
109814,641.9957327
109820,574.7027098
109821,438.8087804
109823,1939.620804
109824,937.3036564
109834,269.351377
