,approach,count_id,time,type,volume
553,SB,394,2009-04-13 15:45:00,pm15,19
554,SB,394,2009-04-13 07:15:00,am60,88
555,SB,394,2009-04-13 15:15:00,pm60,63
556,SB,410,2001-01-09 07:45:00,am15,164
557,SB,410,2001-01-09 14:45:00,pm15,128
558,SB,410,2001-01-09 07:15:00,am60,532
559,SB,410,2001-01-09 14:00:00,pm60,354
560,SB,411,2004-01-13 08:15:00,am15,165
561,SB,411,2004-01-13 15:15:00,pm15,175
562,SB,411,2004-01-13 07:45:00,am60,585
563,SB,411,2004-01-13 15:15:00,pm60,617
564,SB,413,2000-11-08 07:45:00,am15,395
565,SB,413,2000-11-08 16:00:00,pm15,408
566,SB,413,2000-11-08 07:15:00,am60,1481
567,SB,413,2000-11-08 16:45:00,pm60,1510
568,SB,414,2003-07-09 07:15:00,am15,521
569,SB,414,2003-07-09 17:00:00,pm15,561
570,SB,414,2003-07-09 07:15:00,am60,1739
571,SB,414,2003-07-09 17:00:00,pm60,2011
572,SB,429,2001-05-11 07:30:00,am15,267
573,SB,429,2001-05-11 16:45:00,pm15,210
574,SB,429,2001-05-11 07:30:00,am60,975
575,SB,429,2001-05-11 16:15:00,pm60,791
576,SB,432,2015-04-22 07:15:00,am15,298
577,SB,432,2015-04-22 15:45:00,pm15,299
578,SB,432,2015-04-22 07:15:00,am60,1015
579,SB,432,2015-04-22 15:45:00,pm60,1084
580,SB,440,2000-03-23 08:00:00,am15,199
581,SB,440,2000-03-23 15:00:00,pm15,178
582,SB,440,2000-03-23 07:15:00,am60,721
583,SB,440,2000-03-23 17:00:00,pm60,627
584,SB,442,2001-01-08 07:15:00,am15,108
585,SB,442,2001-01-08 15:00:00,pm15,153
586,SB,442,2001-01-08 07:00:00,am60,399
587,SB,442,2001-01-08 16:00:00,pm60,564
588,SB,445,7.30,am15,23
589,SB,445,4.15,pm15,23
590,SB,445,7.30,am60,61
591,SB,445,3.30,pm60,67
592,SB,446,1999-03-19 07:15:00,am15,27
593,SB,446,1999-03-19 14:45:00,pm15,29
594,SB,446,1999-03-19 07:00:00,am60,76
595,SB,446,1999-03-19 14:00:00,pm60,87
596,SB,449,2011-07-12 08:45:00,am15,242
597,SB,449,2011-07-12 16:30:00,pm15,279
598,SB,449,2011-07-12 08:00:00,am60,835
599,SB,449,2011-07-12 16:30:00,pm60,1062
600,SB,450,2001-08-03 07:45:00,am15,33
601,SB,450,2001-08-03 17:30:00,pm15,53
602,SB,450,2001-08-03 07:15:00,am60,119
603,SB,450,2001-08-03 17:00:00,pm60,159
604,SB,451,2013-09-26 07:30:00,am15,58
605,SB,451,2013-09-26 16:00:00,pm15,59
606,SB,451,2013-09-26 07:15:00,am60,199
607,SB,451,2013-09-26 15:45:00,pm60,216
608,SB,454,1995-09-08 07:30:00,am15,48
609,SB,454,1995-09-08 15:00:00,pm15,53
610,SB,454,1995-09-08 07:15:00,am60,155
611,SB,454,1995-09-08 16:30:00,pm60,166
612,SB,455,1998-07-17 07:45:00,am15,49
613,SB,455,1998-07-17 16:30:00,pm15,48
614,SB,455,1998-07-17 07:15:00,am60,151
615,SB,455,1998-07-17 16:30:00,pm60,159
616,SB,456,7.45,am15,64
617,SB,456,5.45,pm15,65
618,SB,456,7.15,am60,191
619,SB,456,5.00,pm60,233
620,SB,457,2001-05-14 08:45:00,am15,15
621,SB,457,2001-05-14 17:45:00,pm15,17
622,SB,457,2001-05-14 08:00:00,am60,41
623,SB,457,2001-05-14 15:45:00,pm60,54
624,SB,458,2001-06-19 07:15:00,am15,335
625,SB,458,2001-06-19 16:45:00,pm15,377
626,SB,458,2001-06-19 08:00:00,am60,1055
627,SB,458,2001-06-19 16:30:00,pm60,1374
628,SB,459,2003-01-08 08:00:00,am15,228
629,SB,459,2003-01-08 17:45:00,pm15,314
630,SB,459,2003-01-08 07:15:00,am60,792
631,SB,459,2003-01-08 17:00:00,pm60,1171
632,SB,462,7.00,am15,0
633,SB,462,3.00,pm15,0
634,SB,462,7.00,am60,0
635,SB,462,3.00,pm60,0
636,SB,466,2002-01-22 08:15:00,am15,15
637,SB,466,2002-01-22 15:00:00,pm15,11
638,SB,466,2002-01-22 07:30:00,am60,42
639,SB,466,2002-01-22 15:45:00,pm60,26
640,SB,467,2003-04-28 08:15:00,am15,9
641,SB,467,2003-04-28 17:30:00,pm15,12
642,SB,467,2003-04-28 08:15:00,am60,30
643,SB,467,2003-04-28 17:00:00,pm60,40
644,SB,468,2003-04-15 07:45:00,am15,8
645,SB,468,2003-04-15 17:15:00,pm15,22
646,SB,468,2003-04-15 07:15:00,am60,25
647,SB,468,2003-04-15 16:45:00,pm60,75
648,SB,474,2003-04-15 08:00:00,am15,54
649,SB,474,2003-04-15 17:00:00,pm15,96
650,SB,474,2003-04-15 07:15:00,am60,167
651,SB,474,2003-04-15 17:00:00,pm60,355
652,SB,477,2003-04-22 07:30:00,am15,65
653,SB,477,2003-04-22 17:30:00,pm15,69
654,SB,477,2003-04-22 07:15:00,am60,172
655,SB,477,2003-04-22 17:00:00,pm60,252
656,SB,480,2000-11-20 07:30:00,am15,6
657,SB,480,2000-11-20 15:45:00,pm15,4
658,SB,480,2000-11-20 07:00:00,am60,16
659,SB,480,2000-11-20 15:00:00,pm60,11
660,SB,481,2000-11-09 08:15:00,am15,2
661,SB,481,2000-11-09 15:00:00,pm15,3
662,SB,481,2000-11-09 07:45:00,am60,4
663,SB,481,2000-11-09 15:00:00,pm60,6
664,SB,482,2000-11-09 08:15:00,am15,2
665,SB,482,2000-11-09 15:00:00,pm15,3
666,SB,482,2000-11-09 07:45:00,am60,4
667,SB,482,2000-11-09 15:00:00,pm60,6
668,SB,486,1997-04-09 07:00:00,am15,3
669,SB,486,1997-04-09 15:30:00,pm15,2
670,SB,486,1997-04-09 07:00:00,am60,6
671,SB,486,1997-04-09 15:00:00,pm60,2
672,SB,487,2000-10-16 07:15:00,am15,3
673,SB,487,2000-10-16 16:15:00,pm15,2
674,SB,487,2000-10-16 07:00:00,am60,6
675,SB,487,2000-10-16 15:30:00,pm60,3
676,SB,488,1997-04-11 07:45:00,am15,1
677,SB,488,1997-04-11 15:30:00,pm15,2
678,SB,488,1997-04-11 07:15:00,am60,2
679,SB,488,1997-04-11 15:00:00,pm60,3
680,SB,491,2002-07-26 07:30:00,am15,37
681,SB,491,2002-07-26 15:00:00,pm15,20
682,SB,491,2002-07-26 07:15:00,am60,114
683,SB,491,2002-07-26 15:00:00,pm60,62
684,SB,492,1997-04-10 07:00:00,am15,0
685,SB,492,1997-04-10 15:00:00,pm15,0
686,SB,492,1997-04-10 07:00:00,am60,0
687,SB,492,1997-04-10 15:00:00,pm60,0
688,SB,493,2000-10-26 07:15:00,am15,21
689,SB,493,2000-10-26 17:00:00,pm15,23
690,SB,493,2000-10-26 07:15:00,am60,71
691,SB,493,2000-10-26 15:00:00,pm60,60
692,SB,512,1996-10-25 08:00:00,am15,13
693,SB,512,1996-10-25 15:30:00,pm15,15
694,SB,512,1996-10-25 07:45:00,am60,37
695,SB,512,1996-10-25 14:45:00,pm60,37
696,SB,513,1999-01-22 08:15:00,am15,18
697,SB,513,1999-01-22 14:45:00,pm15,21
698,SB,513,1999-01-22 07:30:00,am60,42
699,SB,513,1999-01-22 14:45:00,pm60,49
700,SB,514,1998-05-01 07:30:00,am15,10
701,SB,514,1998-05-01 16:15:00,pm15,5
702,SB,514,1998-05-01 09:00:00,am60,26
703,SB,514,1998-05-01 16:00:00,pm60,16
704,SB,516,2001-08-08 07:30:00,am15,8
705,SB,516,2001-08-08 15:15:00,pm15,6
706,SB,516,2001-08-08 07:30:00,am60,17
707,SB,516,2001-08-08 15:00:00,pm60,16
708,SB,518,2010-03-24 08:30:00,am15,11
709,SB,518,2010-03-24 16:00:00,pm15,16
710,SB,518,2010-03-24 07:45:00,am60,28
711,SB,518,2010-03-24 15:30:00,pm60,40
712,SB,520,2008-09-08 07:00:00,am15,10
713,SB,520,2008-09-08 15:15:00,pm15,9
714,SB,520,2008-09-08 07:00:00,am60,33
715,SB,520,2008-09-08 15:00:00,pm60,28
716,SB,523,2002-01-28 07:30:00,am15,52
717,SB,523,2002-01-28 17:15:00,pm15,69
718,SB,523,2002-01-28 07:15:00,am60,174
719,SB,523,2002-01-28 17:00:00,pm60,219
720,SB,524,7.30,am15,62
721,SB,524,4.45,pm15,68
722,SB,524,7.30,am60,170
723,SB,524,4.45,pm60,254
724,SB,525,2001-02-28 07:45:00,am15,7
725,SB,525,2001-02-28 15:45:00,pm15,5
726,SB,525,2001-02-28 07:30:00,am60,18
727,SB,525,2001-02-28 15:15:00,pm60,12
728,SB,527,1995-09-07 08:00:00,am15,52
729,SB,527,1995-09-07 17:00:00,pm15,61
730,SB,527,1995-09-07 07:15:00,am60,170
731,SB,527,1995-09-07 16:45:00,pm60,229
732,SB,528,2002-03-15 07:30:00,am15,60
733,SB,528,2002-03-15 15:30:00,pm15,65
734,SB,528,2002-03-15 07:15:00,am60,191
735,SB,528,2002-03-15 15:30:00,pm60,231
736,SB,529,1995-04-28 08:30:00,am15,21
737,SB,529,1995-04-28 16:15:00,pm15,19
738,SB,529,1995-04-28 07:45:00,am60,55
739,SB,529,1995-04-28 15:45:00,pm60,56
740,SB,530,2003-11-07 08:00:00,am15,61
741,SB,530,2003-11-07 17:45:00,pm15,68
742,SB,530,2003-11-07 07:30:00,am60,188
743,SB,530,2003-11-07 17:00:00,pm60,224
744,SB,531,1999-01-15 07:45:00,am15,55
745,SB,531,1999-01-15 15:15:00,pm15,47
746,SB,531,1999-01-15 07:30:00,am60,174
747,SB,531,1999-01-15 14:30:00,pm60,166
748,SB,533,1994-04-09 07:30:00,am15,382
749,SB,533,1994-04-09 17:15:00,pm15,447
750,SB,533,1994-04-09 07:15:00,am60,1520
751,SB,533,1994-04-09 16:30:00,pm60,1625
752,SB,534,1995-01-06 08:00:00,am15,386
753,SB,534,1995-01-06 15:45:00,pm15,450
754,SB,534,1995-01-06 07:30:00,am60,1370
755,SB,534,1995-01-06 15:15:00,pm60,1718
756,SB,539,1995-08-21 07:30:00,am15,16
757,SB,539,1995-08-21 15:00:00,pm15,16
758,SB,539,1995-08-21 07:15:00,am60,47
759,SB,539,1995-08-21 15:00:00,pm60,42
760,SB,540,1999-02-12 07:45:00,am15,19
761,SB,540,1999-02-12 15:15:00,pm15,27
762,SB,540,1999-02-12 07:00:00,am60,63
763,SB,540,1999-02-12 15:00:00,pm60,55
764,SB,541,2013-06-11 07:00:00,am15,7
765,SB,541,2013-06-11 15:15:00,pm15,6
766,SB,541,2013-06-11 07:00:00,am60,23
767,SB,541,2013-06-11 17:00:00,pm60,21
768,SB,547,2010-12-09 08:00:00,am15,406
769,SB,547,2010-12-09 17:30:00,pm15,444
770,SB,547,2010-12-09 07:30:00,am60,1447
771,SB,547,2010-12-09 17:00:00,pm60,1599
772,SB,549,1996-03-06 07:30:00,am15,31
773,SB,549,1996-03-06 17:30:00,pm15,38
774,SB,549,1996-03-06 08:00:00,am60,88
775,SB,549,1996-03-06 17:00:00,pm60,139
776,SB,550,2017-02-23 07:45:00,am15,28
777,SB,550,2017-02-23 17:00:00,pm15,78
778,SB,550,2017-02-23 07:45:00,am60,101
779,SB,550,2017-02-23 17:00:00,pm60,289
780,SB,554,1993-07-28 08:45:00,am15,26
781,SB,554,1993-07-28 17:45:00,pm15,58
782,SB,554,1993-07-28 08:30:00,am60,90
783,SB,554,1993-07-28 17:00:00,pm60,215
784,SB,557,2001-02-06 09:45:00,am15,289
785,SB,557,2001-02-06 15:00:00,pm15,408
786,SB,557,2001-02-06 09:00:00,am60,1011
787,SB,557,2001-02-06 15:00:00,pm60,1461
788,SB,562,1999-03-04 07:45:00,am15,20
789,SB,562,1999-03-04 15:15:00,pm15,16
790,SB,562,1999-03-04 07:15:00,am60,59
791,SB,562,1999-03-04 14:30:00,pm60,46
792,SB,563,1994-12-14 09:00:00,am15,7
793,SB,563,1994-12-14 16:00:00,pm15,18
794,SB,563,1994-12-14 08:30:00,am60,22
795,SB,563,1994-12-14 16:00:00,pm60,50
796,SB,564,1994-11-29 08:00:00,am15,12
797,SB,564,1994-11-29 15:00:00,pm15,12
798,SB,564,1994-11-29 07:45:00,am60,31
799,SB,564,1994-11-29 16:00:00,pm60,41
800,SB,566,2004-05-19 07:45:00,am15,9
801,SB,566,2004-05-19 15:15:00,pm15,12
802,SB,566,2004-05-19 07:30:00,am60,29
803,SB,566,2004-05-19 15:00:00,pm60,31
804,SB,567,2004-05-19 07:45:00,am15,9
805,SB,567,2004-05-19 15:15:00,pm15,12
806,SB,567,2004-05-19 07:30:00,am60,29
807,SB,567,2004-05-19 15:00:00,pm60,31
808,SB,569,1996-10-15 08:15:00,am15,36
809,SB,569,1996-10-15 16:00:00,pm15,34
810,SB,569,1996-10-15 07:30:00,am60,104
811,SB,569,1996-10-15 15:15:00,pm60,114
812,SB,570,1995-03-03 08:00:00,am15,15
813,SB,570,1995-03-03 16:45:00,pm15,9
814,SB,570,1995-03-03 07:45:00,am60,41
815,SB,570,1995-03-03 16:15:00,pm60,31
816,SB,571,2003-04-25 07:45:00,am15,89
817,SB,571,2003-04-25 17:30:00,pm15,133
818,SB,571,2003-04-25 07:45:00,am60,327
819,SB,571,2003-04-25 17:00:00,pm60,495
820,SB,574,1993-06-24 07:45:00,am15,86
821,SB,574,1993-06-24 17:45:00,pm15,129
822,SB,574,1993-06-24 07:30:00,am60,327
823,SB,574,1993-06-24 17:00:00,pm60,462
824,SB,575,2017-02-28 08:15:00,am15,191
825,SB,575,2017-02-28 15:15:00,pm15,153
826,SB,575,2017-02-28 08:00:00,am60,720
827,SB,575,2017-02-28 15:00:00,pm60,573
828,SB,576,1996-03-20 07:45:00,am15,30
829,SB,576,1996-03-20 15:00:00,pm15,22
830,SB,576,1996-03-20 07:45:00,am60,91
831,SB,576,1996-03-20 15:00:00,pm60,82
832,SB,577,1999-09-27 07:45:00,am15,38
833,SB,577,1999-09-27 17:00:00,pm15,26
834,SB,577,1999-09-27 07:30:00,am60,134
835,SB,577,1999-09-27 17:00:00,pm60,101
836,SB,578,1993-07-12 07:45:00,am15,19
837,SB,578,1993-07-12 17:00:00,pm15,27
838,SB,578,1993-07-12 07:45:00,am60,58
839,SB,578,1993-07-12 16:30:00,pm60,81
840,SB,579,2007-07-12 09:15:00,am15,227
841,SB,579,2007-07-12 17:45:00,pm15,216
842,SB,579,2007-07-12 09:00:00,am60,828
843,SB,579,2007-07-12 17:00:00,pm60,794
844,SB,580,2003-01-28 09:15:00,am15,291
845,SB,580,2003-01-28 17:15:00,pm15,222
846,SB,580,2003-01-28 08:30:00,am60,1092
847,SB,580,2003-01-28 16:00:00,pm60,853
848,SB,585,2002-06-27 08:45:00,am15,7
849,SB,585,2002-06-27 17:45:00,pm15,13
850,SB,585,2002-06-27 08:30:00,am60,22
851,SB,585,2002-06-27 17:00:00,pm60,32
852,SB,587,1995-01-03 08:00:00,am15,12
853,SB,587,1995-01-03 15:30:00,pm15,11
854,SB,587,1995-01-03 07:30:00,am60,25
855,SB,587,1995-01-03 16:00:00,pm60,28
856,SB,590,1995-11-30 07:15:00,am15,28
857,SB,590,1995-11-30 15:00:00,pm15,38
858,SB,590,1995-11-30 07:15:00,am60,100
859,SB,590,1995-11-30 15:00:00,pm60,110
860,SB,591,1996-09-30 07:30:00,am15,31
861,SB,591,1996-09-30 16:15:00,pm15,49
862,SB,591,1996-09-30 07:15:00,am60,107
863,SB,591,1996-09-30 15:30:00,pm60,141
864,SB,592,1998-06-24 08:15:00,am15,33
865,SB,592,1998-06-24 16:00:00,pm15,26
866,SB,592,1998-06-24 08:00:00,am60,94
867,SB,592,1998-06-24 16:45:00,pm60,98
868,SB,593,2002-09-10 07:45:00,am15,358
869,SB,593,2002-09-10 17:30:00,pm15,275
870,SB,593,2002-09-10 07:30:00,am60,1257
871,SB,593,2002-09-10 17:00:00,pm60,1051
872,SB,594,1997-02-03 08:30:00,am15,276
873,SB,594,1997-02-03 17:15:00,pm15,275
874,SB,594,1997-02-03 08:00:00,am60,1026
875,SB,594,1997-02-03 16:00:00,pm60,991
876,SB,596,2013-10-08 08:30:00,am15,206
877,SB,596,2013-10-08 16:30:00,pm15,211
878,SB,596,2013-10-08 07:00:00,am60,714
879,SB,596,2013-10-08 16:15:00,pm60,791
880,SB,598,1995-08-01 08:45:00,am15,16
881,SB,598,1995-08-01 16:15:00,pm15,16
882,SB,598,1995-08-01 08:00:00,am60,54
883,SB,598,1995-08-01 16:00:00,pm60,49
884,SB,599,1996-12-06 08:45:00,am15,18
885,SB,599,1996-12-06 15:00:00,pm15,20
886,SB,599,1996-12-06 08:00:00,am60,58
887,SB,599,1996-12-06 15:00:00,pm60,52
888,SB,600,2004-01-23 07:45:00,am15,2
889,SB,600,2004-01-23 15:30:00,pm15,2
890,SB,600,2004-01-23 07:45:00,am60,4
891,SB,600,2004-01-23 15:00:00,pm60,3
892,SB,601,1997-10-31 07:15:00,am15,1
893,SB,601,1997-10-31 14:00:00,pm15,1
894,SB,601,1997-10-31 07:15:00,am60,2
895,SB,601,1997-10-31 14:00:00,pm60,2
896,SB,604,1999-08-25 08:45:00,am15,11
897,SB,604,1999-08-25 17:00:00,pm15,11
898,SB,604,1999-08-25 08:00:00,am60,32
899,SB,604,1999-08-25 17:00:00,pm60,35
900,SB,606,2002-09-09 09:15:00,am15,301
901,SB,606,2002-09-09 15:45:00,pm15,292
902,SB,606,2002-09-09 08:30:00,am60,1147
903,SB,606,2002-09-09 15:30:00,pm60,1116
904,SB,607,2004-10-15 09:45:00,am15,312
905,SB,607,2004-10-15 17:30:00,pm15,318
906,SB,607,2004-10-15 09:00:00,am60,1209
907,SB,607,2004-10-15 16:45:00,pm60,1249
908,SB,611,2015-02-03 08:00:00,am15,352
909,SB,611,2015-02-03 15:15:00,pm15,132
910,SB,611,2015-02-03 07:45:00,am60,1285
911,SB,611,2015-02-03 16:45:00,pm60,478
912,SB,616,2015-05-19 08:00:00,am15,241
913,SB,616,2015-05-19 17:00:00,pm15,248
914,SB,616,2015-05-19 07:45:00,am60,911
915,SB,616,2015-05-19 16:30:00,pm60,964
916,SB,617,1995-04-27 08:45:00,am15,32
917,SB,617,1995-04-27 16:30:00,pm15,48
918,SB,617,1995-04-27 07:30:00,am60,109
919,SB,617,1995-04-27 16:15:00,pm60,138
920,SB,628,2015-11-12 08:30:00,am15,218
921,SB,628,2015-11-12 16:30:00,pm15,140
922,SB,628,2015-11-12 08:00:00,am60,805
923,SB,628,2015-11-12 16:30:00,pm60,522
924,SB,637,1999-08-30 07:00:00,am15,0
925,SB,637,1999-08-30 15:00:00,pm15,0
926,SB,637,1999-08-30 07:00:00,am60,0
927,SB,637,1999-08-30 15:00:00,pm60,0
928,SB,639,2012-12-05 07:00:00,am15,0
929,SB,639,2012-12-05 14:00:00,pm15,0
930,SB,639,2012-12-05 07:00:00,am60,0
931,SB,639,2012-12-05 14:00:00,pm60,0
932,SB,643,1999-09-07 07:00:00,am15,0
933,SB,643,1999-09-07 15:00:00,pm15,0
934,SB,643,1999-09-07 07:00:00,am60,0
935,SB,643,1999-09-07 15:00:00,pm60,0
936,SB,650,1999-01-05 07:30:00,am15,433
937,SB,650,1999-01-05 16:00:00,pm15,237
938,SB,650,1999-01-05 07:30:00,am60,1555
939,SB,650,1999-01-05 16:00:00,pm60,698
940,SB,652,2016-02-03 08:00:00,am15,487
941,SB,652,2016-02-03 16:15:00,pm15,294
942,SB,652,2016-02-03 08:00:00,am60,1888
943,SB,652,2016-02-03 16:15:00,pm60,1080
944,SB,668,2004-02-25 07:00:00,am15,0
945,SB,668,2004-02-25 15:00:00,pm15,0
946,SB,668,2004-02-25 07:00:00,am60,0
947,SB,668,2004-02-25 15:00:00,pm60,0
948,SB,680,2004-02-02 08:45:00,am15,462
949,SB,680,2004-02-02 15:45:00,pm15,172
950,SB,680,2004-02-02 08:00:00,am60,1713
951,SB,680,2004-02-02 15:15:00,pm60,641
952,SB,690,2000-07-25 08:00:00,am15,454
953,SB,690,2000-07-25 17:45:00,pm15,171
954,SB,690,2000-07-25 07:30:00,am60,1680
955,SB,690,2000-07-25 15:15:00,pm60,603
956,SB,691,2004-02-02 09:00:00,am15,308
957,SB,691,2004-02-02 16:45:00,pm15,193
958,SB,691,2004-02-02 07:30:00,am60,1096
959,SB,691,2004-02-02 15:30:00,pm60,674
960,SB,692,1996-03-19 07:45:00,am15,487
961,SB,692,1996-03-19 16:30:00,pm15,189
962,SB,692,1996-03-19 07:45:00,am60,1835
963,SB,692,1996-03-19 15:45:00,pm60,671
964,SB,693,2013-03-19 07:45:00,am15,356
965,SB,693,2013-03-19 16:45:00,pm15,156
966,SB,693,2013-03-19 07:45:00,am60,1309
967,SB,693,2013-03-19 16:00:00,pm60,564
968,SB,702,1995-02-07 07:00:00,am15,0
969,SB,702,1995-02-07 15:00:00,pm15,0
970,SB,702,1995-02-07 07:00:00,am60,0
971,SB,702,1995-02-07 15:00:00,pm60,0
972,SB,716,2004-02-26 07:00:00,am15,0
973,SB,716,2004-02-26 15:00:00,pm15,0
974,SB,716,2004-02-26 07:00:00,am60,0
975,SB,716,2004-02-26 15:00:00,pm60,0
976,SB,717,1994-06-16 07:00:00,am15,0
977,SB,717,1994-06-16 15:00:00,pm15,0
978,SB,717,1994-06-16 07:00:00,am60,0
979,SB,717,1994-06-16 15:00:00,pm60,0
980,SB,730,2001-09-26 07:45:00,am15,48
981,SB,730,2001-09-26 17:00:00,pm15,62
982,SB,730,2001-09-26 07:30:00,am60,138
983,SB,730,2001-09-26 17:00:00,pm60,206
984,SB,734,1994-12-16 08:30:00,am15,39
985,SB,734,1994-12-16 17:45:00,pm15,49
986,SB,734,1994-12-16 08:30:00,am60,134
987,SB,734,1994-12-16 17:00:00,pm60,154
988,SB,740,1994-12-16 08:15:00,am15,29
989,SB,740,1994-12-16 17:30:00,pm15,77
990,SB,740,1994-12-16 08:15:00,am60,101
991,SB,740,1994-12-16 17:00:00,pm60,273
992,SB,752,2000-06-26 09:00:00,am15,391
993,SB,752,2000-06-26 17:15:00,pm15,275
994,SB,752,2000-06-26 08:45:00,am60,1460
995,SB,752,2000-06-26 16:30:00,pm60,1043
996,SB,753,2004-02-18 09:00:00,am15,349
997,SB,753,2004-02-18 17:00:00,pm15,333
998,SB,753,2004-02-18 08:30:00,am60,1297
999,SB,753,2004-02-18 16:30:00,pm60,1137
1000,SB,754,1996-02-08 08:15:00,am15,357
1001,SB,754,1996-02-08 17:00:00,pm15,275
1002,SB,754,1996-02-08 08:15:00,am60,1375
1003,SB,754,1996-02-08 16:45:00,pm60,1031
1004,SB,755,2013-05-23 08:45:00,am15,352
1005,SB,755,2013-05-23 17:00:00,pm15,270
1006,SB,755,2013-05-23 08:30:00,am60,1306
1007,SB,755,2013-05-23 16:30:00,pm60,993
1008,SB,782,2001-01-25 07:45:00,am15,270
1009,SB,782,2001-01-25 17:15:00,pm15,594
1010,SB,782,2001-01-25 07:45:00,am60,1009
1011,SB,782,2001-01-25 16:45:00,pm60,2172
1012,SB,785,2000-06-28 07:45:00,am15,189
1013,SB,785,2000-06-28 17:15:00,pm15,527
1014,SB,785,2000-06-28 07:15:00,am60,680
1015,SB,785,2000-06-28 17:00:00,pm60,1898
1016,SB,808,2004-03-09 07:00:00,am15,0
1017,SB,808,2004-03-09 15:00:00,pm15,0
1018,SB,808,2004-03-09 07:00:00,am60,0
1019,SB,808,2004-03-09 15:00:00,pm60,0
1020,SB,810,2016-03-30 07:00:00,am15,0
1021,SB,810,2016-03-30 15:00:00,pm15,0
1022,SB,810,2016-03-30 07:00:00,am60,0
1023,SB,810,2016-03-30 15:00:00,pm60,0
1024,SB,839,1998-11-20 09:45:00,am15,18
1025,SB,839,1998-11-20 15:15:00,pm15,23
1026,SB,839,1998-11-20 09:15:00,am60,63
1027,SB,839,1998-11-20 15:00:00,pm60,73
1028,SB,870,2000-06-19 07:45:00,am15,235
1029,SB,870,2000-06-19 16:30:00,pm15,157
1030,SB,870,2000-06-19 07:45:00,am60,859
1031,SB,870,2000-06-19 16:00:00,pm60,518
1032,SB,871,2008-07-01 08:15:00,am15,194
1033,SB,871,2008-07-01 16:30:00,pm15,147
1034,SB,871,2008-07-01 08:00:00,am60,713
1035,SB,871,2008-07-01 16:15:00,pm60,485
1036,SB,872,2015-06-16 09:00:00,am15,309
1037,SB,872,2015-06-16 16:30:00,pm15,164
1038,SB,872,2015-06-16 08:15:00,am60,1101
1039,SB,872,2015-06-16 16:15:00,pm60,644
1040,SB,877,1999-10-25 07:30:00,am15,124
1041,SB,877,1999-10-25 15:30:00,pm15,40
1042,SB,877,1999-10-25 07:30:00,am60,435
1043,SB,877,1999-10-25 15:00:00,pm60,131
1044,SB,878,2009-02-17 08:00:00,am15,96
1045,SB,878,2009-02-17 17:00:00,pm15,50
1046,SB,878,2009-02-17 08:00:00,am60,344
1047,SB,878,2009-02-17 16:15:00,pm60,168
1048,SB,883,1995-06-28 07:30:00,am15,251
1049,SB,883,1995-06-28 17:30:00,pm15,241
1050,SB,883,1995-06-28 07:15:00,am60,973
1051,SB,883,1995-06-28 17:00:00,pm60,901
1052,SB,884,1995-03-30 08:15:00,am15,275
1053,SB,884,1995-03-30 16:00:00,pm15,278
1054,SB,884,1995-03-30 08:00:00,am60,1049
1055,SB,884,1995-03-30 15:30:00,pm60,1061
1056,SB,885,1995-10-25 08:30:00,am15,273
1057,SB,885,1995-10-25 17:15:00,pm15,236
1058,SB,885,1995-10-25 08:00:00,am60,943
1059,SB,885,1995-10-25 16:30:00,pm60,874
1060,SB,886,2001-02-22 08:30:00,am15,306
1061,SB,886,2001-02-22 17:30:00,pm15,277
1062,SB,886,2001-02-22 07:00:00,am60,1177
1063,SB,886,2001-02-22 16:45:00,pm60,1001
1064,SB,888,1995-02-23 09:30:00,am15,323
1065,SB,888,1995-02-23 17:45:00,pm15,271
1066,SB,888,1995-02-23 07:30:00,am60,1123
1067,SB,888,1995-02-23 17:00:00,pm60,1041
1068,SB,889,7.15,am15,275
1069,SB,889,4.30,pm15,250
1070,SB,889,7.00,am60,999
1071,SB,889,4.30,pm60,958
1072,SB,890,1997-06-24 07:45:00,am15,265
1073,SB,890,1997-06-24 17:15:00,pm15,248
1074,SB,890,1997-06-24 07:45:00,am60,969
1075,SB,890,1997-06-24 17:00:00,pm60,934
1076,SB,892,2015-04-21 08:15:00,am15,324
1077,SB,892,2015-04-21 16:45:00,pm15,283
1078,SB,892,2015-04-21 07:30:00,am60,1218
1079,SB,892,2015-04-21 16:45:00,pm60,1074
1080,SB,893,2015-04-23 07:45:00,am15,324
1081,SB,893,2015-04-23 16:45:00,pm15,310
1082,SB,893,2015-04-23 07:30:00,am60,1211
1083,SB,893,2015-04-23 16:15:00,pm60,1189
1084,SB,894,2011-04-27 08:00:00,am15,305
1085,SB,894,2011-04-27 17:45:00,pm15,302
1086,SB,894,2011-04-27 07:45:00,am60,1142
1087,SB,894,2011-04-27 17:00:00,pm60,1122
1088,SB,895,2011-04-26 08:30:00,am15,323
1089,SB,895,2011-04-26 17:15:00,pm15,294
1090,SB,895,2011-04-26 08:30:00,am60,1200
1091,SB,895,2011-04-26 16:30:00,pm60,1076
1092,SB,896,8.00,am15,330
1093,SB,896,5.15,pm15,288
1094,SB,896,7.15,am60,1285
1095,SB,896,4.45,pm60,1108
1096,SB,899,8.00,am15,336
1097,SB,899,5.00,pm15,289
1098,SB,899,7.15,am60,1282
1099,SB,899,4.45,pm60,1079
1100,SB,911,2003-01-10 08:30:00,am15,205
1101,SB,911,2003-01-10 17:15:00,pm15,131
1102,SB,911,2003-01-10 08:15:00,am60,803
1103,SB,911,2003-01-10 17:00:00,pm60,486
