,approach,count_id,type,volume
32307,WB,7851,bike,2
32308,WB,7851,bus,31
32309,NB,7852,dual,142
32310,NB,7852,bike,0
32311,NB,7852,bus,8
32312,SB,7852,dual,188
32313,SB,7852,bike,0
32314,SB,7852,bus,8
32315,EB,7852,dual,253
32316,EB,7852,bike,0
32317,EB,7852,bus,18
32318,WB,7852,dual,149
32319,WB,7852,bike,0
32320,WB,7852,bus,20
32321,NB,7856,dual,50
32322,NB,7856,bike,23
32323,NB,7856,bus,12
32324,SB,7856,dual,58
32325,SB,7856,bike,18
32326,SB,7856,bus,10
32327,EB,7856,dual,109
32328,EB,7856,bike,13
32329,EB,7856,bus,47
32330,WB,7856,dual,130
32331,WB,7856,bike,8
32332,WB,7856,bus,41
32333,NB,7862,dual,15
32334,NB,7862,bike,0
32335,NB,7862,bus,0
32336,SB,7862,dual,12
32337,SB,7862,bike,5
32338,SB,7862,bus,0
32339,EB,7862,dual,49
32340,EB,7862,bike,3
32341,EB,7862,bus,17
32342,WB,7862,dual,33
32343,WB,7862,bike,2
32344,WB,7862,bus,29
32345,NB,7872,dual,118
32346,NB,7872,bike,9
32347,NB,7872,bus,13
32348,SB,7872,dual,81
32349,SB,7872,bike,20
32350,SB,7872,bus,13
32351,EB,7872,dual,0
32352,EB,7872,bike,0
32353,EB,7872,bus,0
32354,WB,7872,dual,9
32355,WB,7872,bike,0
32356,WB,7872,bus,0
32357,NB,7873,dual,80
32358,NB,7873,bike,0
32359,NB,7873,bus,19
32360,SB,7873,dual,50
32361,SB,7873,bike,3
32362,SB,7873,bus,6
32363,EB,7873,dual,1
32364,EB,7873,bike,3
32365,EB,7873,bus,0
32366,WB,7873,dual,0
32367,WB,7873,bike,0
32368,WB,7873,bus,0
32369,NB,7874,dual,114
32370,NB,7874,bike,18
32371,NB,7874,bus,9
32372,SB,7874,dual,71
32373,SB,7874,bike,18
32374,SB,7874,bus,10
32375,EB,7874,dual,1
32376,EB,7874,bike,0
32377,EB,7874,bus,0
32378,WB,7874,dual,1
32379,WB,7874,bike,0
32380,WB,7874,bus,0
32381,NB,7875,dual,128
32382,NB,7875,bike,23
32383,NB,7875,bus,8
32384,SB,7875,dual,63
32385,SB,7875,bike,19
32386,SB,7875,bus,7
32387,EB,7875,dual,2
32388,EB,7875,bike,0
32389,EB,7875,bus,0
32390,WB,7875,dual,4
32391,WB,7875,bike,0
32392,WB,7875,bus,1
32393,NB,7878,dual,3
32394,NB,7878,bike,0
32395,NB,7878,bus,0
32396,SB,7878,dual,2
32397,SB,7878,bike,0
32398,SB,7878,bus,0
32399,EB,7878,dual,1
32400,EB,7878,bike,0
32401,EB,7878,bus,0
32402,WB,7878,dual,1
32403,WB,7878,bike,0
32404,WB,7878,bus,0
32405,NB,7879,dual,20
32406,NB,7879,bike,18
32407,NB,7879,bus,0
32408,SB,7879,dual,22
32409,SB,7879,bike,13
32410,SB,7879,bus,0
32411,EB,7879,dual,3
32412,EB,7879,bike,8
32413,EB,7879,bus,0
32414,WB,7879,dual,0
32415,WB,7879,bike,0
32416,WB,7879,bus,0
32417,NB,7880,dual,14
32418,NB,7880,bike,0
32419,NB,7880,bus,15
32420,SB,7880,dual,0
32421,SB,7880,bike,5
32422,SB,7880,bus,0
32423,EB,7880,dual,0
32424,EB,7880,bike,1
32425,EB,7880,bus,0
32426,WB,7880,dual,0
32427,NB,7881,dual,11
32428,NB,7881,bike,3
32429,NB,7881,bus,0
32430,SB,7881,dual,3
32431,SB,7881,bike,1
32432,SB,7881,bus,0
32433,EB,7881,dual,7
32434,EB,7881,bike,2
32435,EB,7881,bus,0
32436,WB,7881,dual,4
32437,WB,7881,bike,1
32438,WB,7881,bus,0
32439,NB,7882,dual,201
32440,NB,7882,bike,0
32441,NB,7882,bus,0
32442,SB,7882,dual,264
32443,SB,7882,bike,56
32444,SB,7882,bus,0
32445,EB,7882,dual,147
32446,EB,7882,bike,0
32447,EB,7882,bus,7
32448,WB,7882,dual,175
32449,WB,7882,bike,0
32450,WB,7882,bus,6
32451,NB,7883,dual,88
32452,NB,7883,bike,1
32453,NB,7883,bus,9
32454,SB,7883,dual,134
32455,SB,7883,bike,5
32456,SB,7883,bus,9
32457,EB,7883,dual,51
32458,EB,7883,bike,1
32459,EB,7883,bus,5
32460,WB,7883,dual,103
32461,WB,7883,bike,0
32462,WB,7883,bus,5
32463,NB,7887,dual,39
32464,NB,7887,bike,17
32465,NB,7887,bus,19
32466,SB,7887,dual,51
32467,SB,7887,bike,24
32468,SB,7887,bus,22
32469,EB,7887,dual,38
32470,EB,7887,bike,12
32471,EB,7887,bus,13
32472,WB,7887,dual,40
32473,WB,7887,bike,10
32474,WB,7887,bus,7
32475,NB,7893,dual,50
32476,NB,7893,bike,24
32477,NB,7893,bus,10
32478,SB,7893,dual,77
32479,SB,7893,bike,8
32480,SB,7893,bus,12
32481,EB,7893,dual,112
32482,EB,7893,bike,12
32483,EB,7893,bus,6
32484,WB,7893,dual,89
32485,WB,7893,bike,1
32486,WB,7893,bus,8
32487,NB,7899,dual,209
32488,NB,7899,bike,18
32489,NB,7899,bus,12
32490,SB,7899,dual,28
32491,SB,7899,bike,0
32492,SB,7899,bus,2
32493,EB,7899,dual,3
32494,EB,7899,bike,0
32495,EB,7899,bus,0
32496,WB,7899,dual,6
32497,WB,7899,bike,0
32498,WB,7899,bus,0
32499,NB,7900,dual,129
32500,NB,7900,bike,15
32501,NB,7900,bus,52
32502,SB,7900,dual,103
32503,SB,7900,bike,20
32504,SB,7900,bus,37
32505,EB,7900,dual,3
32506,EB,7900,bike,4
32507,EB,7900,bus,3
32508,WB,7900,dual,9
32509,WB,7900,bike,5
32510,WB,7900,bus,2
32511,NB,7901,dual,156
32512,NB,7901,bike,37
32513,NB,7901,bus,24
32514,SB,7901,dual,144
32515,SB,7901,bike,31
32516,SB,7901,bus,24
32517,EB,7901,dual,7
32518,EB,7901,bike,1
32519,EB,7901,bus,0
32520,WB,7901,dual,0
32521,WB,7901,bike,0
32522,WB,7901,bus,0
32523,NB,7902,dual,124
32524,NB,7902,bike,0
32525,NB,7902,bus,11
32526,SB,7902,dual,164
32527,SB,7902,bike,0
32528,SB,7902,bus,11
32529,EB,7902,dual,6
32530,EB,7902,bike,0
32531,EB,7902,bus,0
32532,WB,7902,dual,0
32533,WB,7902,bike,0
32534,WB,7902,bus,0
32535,NB,7903,dual,12
32536,NB,7903,bike,0
32537,NB,7903,bus,0
32538,SB,7903,dual,7
32539,SB,7903,bike,0
32540,SB,7903,bus,0
32541,EB,7903,dual,92
32542,EB,7903,bike,22
32543,EB,7903,bus,23
32544,WB,7903,dual,171
32545,WB,7903,bike,0
32546,WB,7903,bus,35
32547,NB,7904,dual,7
32548,NB,7904,bike,2
32549,NB,7904,bus,0
32550,SB,7904,dual,4
32551,SB,7904,bike,10
32552,SB,7904,bus,0
32553,EB,7904,dual,208
32554,EB,7904,bike,51
32555,EB,7904,bus,44
32556,WB,7904,dual,102
32557,WB,7904,bike,88
32558,WB,7904,bus,46
32559,NB,7905,dual,12
32560,NB,7905,bike,0
32561,NB,7905,bus,5
32562,SB,7905,dual,0
32563,SB,7905,bike,229
32564,SB,7905,bus,53
32565,EB,7905,dual,25
32566,EB,7905,bike,158
32567,EB,7905,bus,0
32568,WB,7905,dual,17
32569,NB,7906,dual,10
32570,NB,7906,bike,0
32571,NB,7906,bus,0
32572,SB,7906,dual,3
32573,SB,7906,bike,0
32574,SB,7906,bus,0
32575,EB,7906,dual,220
32576,EB,7906,bike,43
32577,EB,7906,bus,23
32578,WB,7906,dual,156
32579,WB,7906,bike,0
32580,WB,7906,bus,22
32581,NB,7907,dual,61
32582,NB,7907,bike,29
32583,NB,7907,bus,11
32584,SB,7907,dual,110
32585,SB,7907,bike,24
32586,SB,7907,bus,12
32587,EB,7907,dual,107
32588,EB,7907,bike,22
32589,EB,7907,bus,30
32590,WB,7907,dual,102
32591,WB,7907,bike,5
32592,WB,7907,bus,31
32593,NB,7908,dual,11
32594,NB,7908,bike,1
32595,NB,7908,bus,0
32596,SB,7908,dual,9
32597,SB,7908,bike,0
32598,SB,7908,bus,0
32599,EB,7908,dual,118
32600,EB,7908,bike,47
32601,EB,7908,bus,30
32602,WB,7908,dual,129
32603,WB,7908,bike,0
32604,WB,7908,bus,22
32605,NB,7909,dual,7
32606,NB,7909,bike,8
32607,NB,7909,bus,0
32608,SB,7909,dual,18
32609,SB,7909,bike,14
32610,SB,7909,bus,0
32611,EB,7909,dual,103
32612,EB,7909,bike,96
32613,EB,7909,bus,23
32614,WB,7909,dual,104
32615,WB,7909,bike,129
32616,WB,7909,bus,30
32617,NB,7910,dual,5
32618,NB,7910,bike,1
32619,NB,7910,bus,0
32620,SB,7910,dual,8
32621,SB,7910,bike,0
32622,SB,7910,bus,0
32623,EB,7910,dual,147
32624,EB,7910,bike,24
32625,EB,7910,bus,30
32626,WB,7910,dual,97
32627,WB,7910,bike,51
32628,WB,7910,bus,29
32629,NB,7911,dual,14
32630,NB,7911,bike,0
32631,NB,7911,bus,0
32632,SB,7911,dual,2
32633,SB,7911,bike,0
32634,SB,7911,bus,0
32635,EB,7911,dual,197
32636,EB,7911,bike,51
32637,EB,7911,bus,43
32638,WB,7911,dual,108
32639,WB,7911,bike,19
32640,WB,7911,bus,29
32641,NB,7912,dual,45
32642,NB,7912,bike,0
32643,NB,7912,bus,0
32644,SB,7912,dual,51
32645,SB,7912,bike,0
32646,SB,7912,bus,0
32647,EB,7912,dual,4
32648,EB,7912,bike,0
32649,EB,7912,bus,0
32650,WB,7912,dual,7
32651,WB,7912,bike,0
32652,WB,7912,bus,0
32653,NB,7913,dual,305
32654,NB,7913,bike,26
32655,NB,7913,bus,0
32656,SB,7913,dual,257
32657,SB,7913,bike,0
32658,SB,7913,bus,0
32659,EB,7913,dual,166
32660,EB,7913,bike,0
32661,EB,7913,bus,32
32662,WB,7913,dual,181
32663,WB,7913,bike,0
32664,WB,7913,bus,23
32665,NB,7924,dual,16
32666,NB,7924,bike,0
32667,NB,7924,bus,0
32668,SB,7924,dual,16
32669,SB,7924,bike,0
32670,SB,7924,bus,0
32671,EB,7924,dual,9
32672,EB,7924,bike,0
32673,EB,7924,bus,0
32674,WB,7924,dual,10
32675,WB,7924,bike,0
32676,WB,7924,bus,0
32677,NB,7925,dual,14
32678,NB,7925,bike,0
32679,NB,7925,bus,0
32680,SB,7925,dual,18
32681,SB,7925,bike,0
32682,SB,7925,bus,0
32683,EB,7925,dual,10
32684,EB,7925,bike,0
32685,EB,7925,bus,0
32686,WB,7925,dual,11
32687,WB,7925,bike,0
32688,WB,7925,bus,0
32689,NB,7926,dual,203
32690,NB,7926,bike,0
32691,NB,7926,bus,13
32692,SB,7926,dual,251
32693,SB,7926,bike,13
32694,SB,7926,bus,20
32695,EB,7926,dual,224
32696,EB,7926,bike,0
32697,EB,7926,bus,21
32698,WB,7926,dual,233
32699,WB,7926,bike,0
32700,WB,7926,bus,26
32701,NB,7939,dual,273
32702,NB,7939,bike,28
32703,NB,7939,bus,13
32704,SB,7939,dual,205
32705,SB,7939,bike,0
32706,SB,7939,bus,24
32707,EB,7939,dual,13
32708,EB,7939,bike,6
32709,EB,7939,bus,0
32710,WB,7939,dual,10
32711,WB,7939,bike,0
32712,WB,7939,bus,0
32713,NB,7940,dual,8
32714,NB,7940,bike,0
32715,NB,7940,bus,0
32716,SB,7940,dual,1
32717,SB,7940,bike,0
32718,SB,7940,bus,0
32719,EB,7940,dual,187
32720,EB,7940,bike,0
32721,EB,7940,bus,16
32722,WB,7940,dual,168
32723,WB,7940,bike,0
32724,WB,7940,bus,22
32725,NB,7941,dual,98
32726,NB,7941,bike,0
32727,NB,7941,bus,30
32728,SB,7941,dual,215
32729,SB,7941,bike,3
32730,SB,7941,bus,0
32731,EB,7941,dual,177
32732,EB,7941,bike,5
32733,EB,7941,bus,27
32734,WB,7941,dual,114
32735,WB,7941,bike,0
32736,WB,7941,bus,4
32737,NB,7942,dual,224
32738,NB,7942,bike,0
32739,NB,7942,bus,0
32740,SB,7942,dual,180
32741,SB,7942,bike,0
32742,SB,7942,bus,0
32743,EB,7942,dual,190
32744,EB,7942,bike,0
32745,EB,7942,bus,18
32746,WB,7942,dual,234
32747,WB,7942,bike,0
32748,WB,7942,bus,24
32749,NB,7943,dual,145
32750,NB,7943,bike,0
32751,NB,7943,bus,0
32752,SB,7943,dual,203
32753,SB,7943,bike,17
32754,SB,7943,bus,0
32755,EB,7943,dual,180
32756,EB,7943,bike,0
32757,EB,7943,bus,20
32758,WB,7943,dual,254
32759,WB,7943,bike,18
32760,WB,7943,bus,21
32761,NB,7946,dual,183
32762,NB,7946,bike,5
32763,NB,7946,bus,8
32764,SB,7946,dual,190
32765,SB,7946,bike,11
32766,SB,7946,bus,8
32767,EB,7946,dual,2
32768,EB,7946,bike,0
32769,EB,7946,bus,0
32770,WB,7946,dual,2
32771,WB,7946,bike,1
32772,WB,7946,bus,0
32773,NB,7947,dual,277
32774,NB,7947,bike,36
32775,NB,7947,bus,10
32776,SB,7947,dual,242
32777,SB,7947,bike,0
32778,SB,7947,bus,8
32779,EB,7947,dual,165
32780,EB,7947,bike,18
32781,EB,7947,bus,9
32782,WB,7947,dual,157
32783,WB,7947,bike,0
32784,WB,7947,bus,6
32785,NB,7948,dual,0
32786,NB,7948,bike,0
32787,NB,7948,bus,0
32788,SB,7948,dual,0
32789,SB,7948,bike,0
32790,SB,7948,bus,0
32791,EB,7948,dual,84
32792,EB,7948,bike,1
32793,EB,7948,bus,8
32794,WB,7948,dual,1
32795,WB,7948,bike,0
32796,WB,7948,bus,0
32797,NB,7954,dual,72
32798,NB,7954,bike,0
32799,NB,7954,bus,0
32800,SB,7954,dual,42
32801,SB,7954,bike,0
32802,SB,7954,bus,0
32803,EB,7954,dual,129
32804,EB,7954,bike,0
32805,EB,7954,bus,30
32806,WB,7954,dual,132
32807,WB,7954,bike,0
32808,WB,7954,bus,28
32809,NB,7958,dual,39
32810,NB,7958,bike,7
32811,NB,7958,bus,0
32812,SB,7958,dual,36
32813,SB,7958,bike,0
32814,SB,7958,bus,0
32815,EB,7958,dual,67
32816,EB,7958,bike,0
32817,EB,7958,bus,20
32818,WB,7958,dual,138
32819,WB,7958,bike,0
32820,WB,7958,bus,25
32821,NB,7969,dual,0
32822,NB,7969,bike,0
32823,NB,7969,bus,0
32824,SB,7969,dual,7
32825,SB,7969,bike,0
32826,SB,7969,bus,0
32827,EB,7969,dual,256
32828,EB,7969,bike,0
32829,EB,7969,bus,37
32830,WB,7969,dual,130
32831,WB,7969,bike,3
32832,WB,7969,bus,23
32833,NB,7971,dual,88
32834,NB,7971,bike,18
32835,NB,7971,bus,16
32836,SB,7971,dual,128
32837,SB,7971,bike,0
32838,SB,7971,bus,33
32839,EB,7971,dual,44
32840,EB,7971,bike,0
32841,EB,7971,bus,22
32842,WB,7971,dual,202
32843,WB,7971,bike,15
32844,WB,7971,bus,21
32845,NB,7975,dual,83
32846,NB,7975,bike,16
32847,NB,7975,bus,13
32848,SB,7975,dual,69
32849,SB,7975,bike,15
32850,SB,7975,bus,12
32851,EB,7975,dual,75
32852,EB,7975,bike,18
32853,EB,7975,bus,22
32854,WB,7975,dual,66
32855,WB,7975,bike,13
32856,WB,7975,bus,26
32857,NB,7984,dual,224
32858,NB,7984,bike,18
32859,NB,7984,bus,0
32860,SB,7984,dual,106
32861,SB,7984,bike,0
32862,SB,7984,bus,0
32863,EB,7984,dual,59
32864,EB,7984,bike,0
32865,EB,7984,bus,13
32866,WB,7984,dual,129
32867,WB,7984,bike,0
32868,WB,7984,bus,31
32869,NB,7989,dual,44
32870,NB,7989,bike,0
32871,NB,7989,bus,0
32872,SB,7989,dual,51
32873,SB,7989,bike,0
32874,SB,7989,bus,0
32875,EB,7989,dual,56
32876,EB,7989,bike,0
32877,EB,7989,bus,22
32878,WB,7989,dual,83
32879,WB,7989,bike,0
32880,WB,7989,bus,38
32881,NB,7990,dual,41
32882,NB,7990,bike,0
32883,NB,7990,bus,13
32884,SB,7990,dual,40
32885,SB,7990,bike,0
32886,SB,7990,bus,10
32887,EB,7990,dual,70
32888,EB,7990,bike,0
32889,EB,7990,bus,68
32890,WB,7990,dual,124
32891,WB,7990,bike,10
32892,WB,7990,bus,53
32893,NB,7991,dual,36
32894,NB,7991,bike,0
32895,NB,7991,bus,11
32896,SB,7991,dual,42
32897,SB,7991,bike,0
32898,SB,7991,bus,8
32899,EB,7991,dual,114
32900,EB,7991,bike,0
32901,EB,7991,bus,49
32902,WB,7991,dual,124
32903,WB,7991,bike,12
32904,WB,7991,bus,50
32905,NB,7993,dual,60
32906,NB,7993,bike,5
32907,NB,7993,bus,4
32908,SB,7993,dual,25
32909,SB,7993,bike,0
32910,SB,7993,bus,0
32911,EB,7993,dual,72
32912,EB,7993,bike,0
32913,EB,7993,bus,14
32914,WB,7993,dual,29
32915,WB,7993,bike,0
32916,WB,7993,bus,6
32917,NB,7994,dual,17
32918,NB,7994,bike,0
32919,NB,7994,bus,0
32920,SB,7994,dual,4
32921,SB,7994,bike,3
32922,SB,7994,bus,0
32923,EB,7994,dual,46
32924,EB,7994,bike,5
32925,EB,7994,bus,16
32926,WB,7994,dual,50
32927,WB,7994,bike,0
32928,WB,7994,bus,12
32929,NB,7999,dual,53
32930,NB,7999,bike,9
32931,NB,7999,bus,13
32932,SB,7999,dual,4
32933,SB,7999,bike,4
32934,SB,7999,bus,0
32935,EB,7999,dual,56
32936,EB,7999,bike,1
32937,EB,7999,bus,8
32938,WB,7999,dual,64
32939,WB,7999,bike,0
32940,WB,7999,bus,9
32941,NB,8000,dual,0
32942,NB,8000,bike,0
32943,NB,8000,bus,0
32944,SB,8000,dual,0
32945,SB,8000,bike,0
32946,SB,8000,bus,0
32947,EB,8000,dual,0
32948,EB,8000,bike,0
32949,EB,8000,bus,0
32950,WB,8000,dual,0
32951,WB,8000,bike,0
32952,WB,8000,bus,0
32953,NB,8001,dual,110
32954,NB,8001,bike,0
32955,NB,8001,bus,10
32956,SB,8001,dual,67
32957,SB,8001,bike,0
32958,SB,8001,bus,7
32959,EB,8001,dual,46
32960,EB,8001,bike,0
32961,EB,8001,bus,0
32962,WB,8001,dual,0
32963,WB,8001,bike,0
32964,WB,8001,bus,0
32965,NB,8012,dual,0
32966,NB,8012,bike,0
32967,NB,8012,bus,0
32968,SB,8012,dual,0
32969,SB,8012,bike,0
32970,SB,8012,bus,0
32971,EB,8012,dual,0
32972,EB,8012,bike,0
32973,EB,8012,bus,0
32974,WB,8012,dual,0
32975,WB,8012,bike,0
32976,WB,8012,bus,0
32977,NB,8013,dual,33
32978,NB,8013,bike,1
32979,NB,8013,bus,1
32980,SB,8013,dual,24
32981,SB,8013,bike,0
32982,SB,8013,bus,3
32983,EB,8013,dual,0
32984,EB,8013,bike,1
32985,EB,8013,bus,0
32986,WB,8013,dual,6
32987,WB,8013,bike,0
32988,WB,8013,bus,0
32989,NB,8014,dual,15
32990,NB,8014,bike,1
32991,NB,8014,bus,0
32992,SB,8014,dual,9
32993,SB,8014,bike,0
32994,SB,8014,bus,0
32995,EB,8014,dual,57
32996,EB,8014,bike,24
32997,EB,8014,bus,8
32998,WB,8014,dual,50
32999,WB,8014,bike,20
33000,WB,8014,bus,8
33001,NB,8015,dual,156
33002,NB,8015,bike,0
33003,NB,8015,bus,25
33004,SB,8015,dual,251
33005,SB,8015,bike,0
33006,SB,8015,bus,6
33007,EB,8015,dual,166
33008,EB,8015,bike,0
33009,EB,8015,bus,0
33010,WB,8015,dual,101
33011,WB,8015,bike,7
33012,WB,8015,bus,26
33013,NB,8016,dual,92
33014,NB,8016,bike,5
33015,NB,8016,bus,11
33016,SB,8016,dual,94
33017,SB,8016,bike,3
33018,SB,8016,bus,18
33019,EB,8016,dual,48
33020,EB,8016,bike,3
33021,EB,8016,bus,33
33022,WB,8016,dual,S/B
33023,WB,8016,bike,TIME
33024,WB,8016,bus,E/B
33025,NB,8017,dual,0
33026,NB,8017,bike,0
33027,NB,8017,bus,0
33028,SB,8017,dual,0
33029,SB,8017,bike,0
33030,SB,8017,bus,0
33031,EB,8017,dual,0
33032,EB,8017,bike,0
33033,EB,8017,bus,0
33034,WB,8017,dual,0
33035,WB,8017,bike,0
33036,WB,8017,bus,0
33037,NB,8029,dual,78
33038,NB,8029,bike,18
33039,NB,8029,bus,0
33040,SB,8029,dual,78
33041,SB,8029,bike,9
33042,SB,8029,bus,0
33043,EB,8029,dual,33
33044,EB,8029,bike,4
33045,EB,8029,bus,0
33046,WB,8029,dual,15
33047,WB,8029,bike,0
33048,WB,8029,bus,0
33049,NB,8035,dual,0
33050,NB,8035,bike,0
33051,NB,8035,bus,0
33052,SB,8035,dual,0
33053,SB,8035,bike,0
33054,SB,8035,bus,0
33055,EB,8035,dual,0
33056,EB,8035,bike,0
33057,EB,8035,bus,0
33058,WB,8035,dual,0
33059,WB,8035,bike,0
33060,WB,8035,bus,0
33061,NB,8039,dual,4
33062,NB,8039,bike,0
33063,NB,8039,bus,0
33064,SB,8039,dual,2
33065,SB,8039,bike,0
33066,SB,8039,bus,0
33067,EB,8039,dual,46
33068,EB,8039,bike,0
33069,EB,8039,bus,0
33070,WB,8039,dual,18
33071,WB,8039,bike,3
33072,WB,8039,bus,0
33073,NB,8040,dual,0
33074,NB,8040,bike,0
33075,NB,8040,bus,0
33076,SB,8040,dual,0
33077,SB,8040,bike,0
33078,SB,8040,bus,0
33079,EB,8040,dual,0
33080,EB,8040,bike,0
33081,EB,8040,bus,0
33082,WB,8040,dual,0
33083,WB,8040,bike,0
33084,WB,8040,bus,0
33085,NB,8044,dual,20
33086,NB,8044,bike,2
33087,NB,8044,bus,0
33088,SB,8044,dual,20
33089,SB,8044,bike,1
33090,SB,8044,bus,0
33091,EB,8044,dual,0
33092,EB,8044,bike,0
33093,EB,8044,bus,0
33094,WB,8044,dual,1
33095,WB,8044,bike,0
33096,WB,8044,bus,0
33097,NB,8045,dual,35
33098,NB,8045,bike,1
33099,NB,8045,bus,0
33100,SB,8045,dual,62
33101,SB,8045,bike,0
33102,SB,8045,bus,0
33103,EB,8045,dual,36
33104,EB,8045,bike,1
33105,EB,8045,bus,6
33106,WB,8045,dual,55
33107,WB,8045,bike,0
33108,WB,8045,bus,9
33109,NB,8046,dual,43
33110,NB,8046,bike,2
33111,NB,8046,bus,2
33112,SB,8046,dual,29
33113,SB,8046,bike,0
33114,SB,8046,bus,0
33115,EB,8046,dual,62
33116,EB,8046,bike,0
33117,EB,8046,bus,7
33118,WB,8046,dual,38
33119,WB,8046,bike,0
33120,WB,8046,bus,7
33121,NB,8050,dual,0
33122,NB,8050,bike,1
33123,NB,8050,bus,0
33124,SB,8050,dual,1
33125,SB,8050,bike,2
33126,SB,8050,bus,0
33127,EB,8050,dual,0
33128,EB,8050,bike,0
33129,EB,8050,bus,0
33130,WB,8050,dual,1
33131,WB,8050,bike,0
33132,WB,8050,bus,0
33133,NB,8051,dual,2
33134,NB,8051,bike,0
33135,NB,8051,bus,0
33136,SB,8051,dual,0
33137,SB,8051,bike,0
33138,SB,8051,bus,0
33139,EB,8051,dual,0
33140,EB,8051,bike,0
33141,EB,8051,bus,0
33142,WB,8051,dual,0
33143,WB,8051,bike,0
33144,WB,8051,bus,0
33145,NB,8052,dual,25
33146,NB,8052,bike,3
33147,NB,8052,bus,9
33148,SB,8052,dual,38
33149,SB,8052,bike,0
33150,SB,8052,bus,6
33151,EB,8052,dual,29
33152,EB,8052,bike,7
33153,EB,8052,bus,5
33154,WB,8052,dual,74
33155,WB,8052,bike,0
33156,WB,8052,bus,13
33157,NB,8054,dual,228
33158,NB,8054,bike,11
33159,NB,8054,bus,19
33160,SB,8054,dual,190
33161,SB,8054,bike,5
33162,SB,8054,bus,21
33163,EB,8054,dual,123
33164,EB,8054,bike,2
33165,EB,8054,bus,4
33166,WB,8054,dual,102
33167,WB,8054,bike,5
33168,WB,8054,bus,0
33169,NB,8056,dual,6
33170,NB,8056,bike,1
33171,NB,8056,bus,0
33172,SB,8056,dual,17
33173,SB,8056,bike,0
33174,SB,8056,bus,0
33175,EB,8056,dual,88
33176,EB,8056,bike,0
33177,EB,8056,bus,0
33178,WB,8056,dual,137
33179,WB,8056,bike,17
33180,WB,8056,bus,0
33181,NB,8058,dual,25
33182,NB,8058,bike,2
33183,NB,8058,bus,0
33184,SB,8058,dual,24
33185,SB,8058,bike,0
33186,SB,8058,bus,0
33187,EB,8058,dual,7
33188,EB,8058,bike,0
33189,EB,8058,bus,0
33190,WB,8058,dual,0
33191,WB,8058,bike,0
33192,WB,8058,bus,0
33193,NB,8063,dual,0
33194,NB,8063,bike,2
33195,NB,8063,bus,0
33196,SB,8063,dual,0
33197,SB,8063,bike,0
33198,SB,8063,bus,0
33199,EB,8063,dual,30
33200,EB,8063,bike,3
33201,EB,8063,bus,13
33202,WB,8063,dual,72
33203,WB,8063,bike,6
33204,WB,8063,bus,8
33205,NB,8064,dual,3
33206,NB,8064,bike,1
33207,NB,8064,bus,0
33208,SB,8064,dual,0
33209,SB,8064,bike,0
33210,SB,8064,bus,154
33211,EB,8064,dual,5
33212,EB,8064,bike,14
33213,EB,8064,bus,103
33214,WB,8064,dual,11
33215,WB,8064,bike,12
33216,NB,8076,dual,93
33217,NB,8076,bike,0
33218,NB,8076,bus,3
33219,SB,8076,dual,22
33220,SB,8076,bike,0
33221,SB,8076,bus,5
33222,EB,8076,dual,39
33223,EB,8076,bike,0
33224,EB,8076,bus,5
33225,WB,8076,dual,53
33226,WB,8076,bike,0
33227,WB,8076,bus,1
33228,NB,8077,dual,111
33229,NB,8077,bike,1
33230,NB,8077,bus,0
33231,SB,8077,dual,63
33232,SB,8077,bike,2
33233,SB,8077,bus,4
33234,EB,8077,dual,38
33235,EB,8077,bike,2
33236,EB,8077,bus,5
33237,WB,8077,dual,28
33238,WB,8077,bike,7
33239,WB,8077,bus,0
33240,NB,8082,dual,3
33241,NB,8082,bike,1
33242,NB,8082,bus,0
33243,SB,8082,dual,7
33244,SB,8082,bike,2
33245,SB,8082,bus,0
33246,EB,8082,dual,27
33247,EB,8082,bike,7
33248,EB,8082,bus,0
33249,WB,8082,dual,45
33250,WB,8082,bike,1
33251,WB,8082,bus,0
33252,NB,8083,dual,12
33253,NB,8083,bike,1
33254,NB,8083,bus,0
33255,SB,8083,dual,14
33256,SB,8083,bike,0
33257,SB,8083,bus,0
33258,EB,8083,dual,13
33259,EB,8083,bike,2
33260,EB,8083,bus,0
33261,WB,8083,dual,14
33262,WB,8083,bike,2
33263,WB,8083,bus,0
33264,NB,8087,dual,32
33265,NB,8087,bike,5
33266,NB,8087,bus,0
33267,SB,8087,dual,15
33268,SB,8087,bike,0
33269,SB,8087,bus,21
33270,EB,8087,dual,0
33271,EB,8087,bike,0
33272,EB,8087,bus,4
33273,WB,8087,dual,0
33274,WB,8087,bike,0
33275,NB,8088,dual,25
33276,NB,8088,bike,2
33277,NB,8088,bus,2
33278,SB,8088,dual,16
33279,SB,8088,bike,1
33280,SB,8088,bus,2
33281,EB,8088,dual,12
33282,EB,8088,bike,3
33283,EB,8088,bus,0
33284,WB,8088,dual,5
33285,WB,8088,bike,0
33286,WB,8088,bus,0
33287,NB,8091,dual,56
33288,NB,8091,bike,0
33289,NB,8091,bus,13
33290,SB,8091,dual,122
33291,SB,8091,bike,11
33292,SB,8091,bus,22
33293,EB,8091,dual,2
33294,EB,8091,bike,0
33295,EB,8091,bus,0
33296,WB,8091,dual,10
33297,WB,8091,bike,0
33298,WB,8091,bus,0
33299,NB,8092,dual,4
33300,NB,8092,bike,0
33301,NB,8092,bus,0
33302,SB,8092,dual,6
33303,SB,8092,bike,0
33304,SB,8092,bus,0
