,count_id,date,dayofweek,district,hours,school_day,street_ew,street_ns,weather
235,578,1993-07-12,MON,HOLLYWOOD-WIL,,NO,9TH STREET,MANSFIELD AVE,CLEAR
236,579,2007-07-12,THURSDAY,HOLLYWOOD,7-10AM 3-6PM,YES,OLYMPIC BL,HIGHLAND AV,SUNNY
237,580,2003-01-28,TUESDAY,HOLLYWOOD,,YES,OLYMPIC BL,HIGHLAND AV,CLEAR
238,585,2002-06-27,THURSDAY,HOLLYWOOD,,NO,12TH ST,HIGHLAND AV,CLEAR
239,587,1995-01-03,TUE,HOLLYWOOD,,YES,EDGEWOOD PL,LONGWOOD AV,RAIN
240,590,1995-11-30,THUR,HOLLYWOOD,,YES,29TH ST,EDGEHILL DR,CLEAR
241,591,1996-09-30,MONDAY,HOLLYWOOD,,YES,29TH ST,EDGEHILL DR,CLEAR
242,592,1998-06-24,MONDAY,HOLLYWOOD,,YES,29TH ST,EDGEHILL DR,CLEAR
243,593,2002-09-10,TUESDAY,HOLLYWOOD,,YES,9TH ST,HIGHLAND AV,CLEAR
244,594,1997-02-03,MONDAY,HOLLYWOOD,,YES,9TH ST,HIGHLAND AV,CLEAR
245,595,"JAN 15,1993",FR,HW,,YES,9TH ST,HIGHLAND AVE,RAINING
246,596,2013-10-08,TUESDAY,HOLLYWOOD,7-10AM 3-6PM,YES,9th ST.,HIGHLAND AV.,SUNNY
247,598,1995-08-01,TUESDAY,HOLLYWOOD,,NO,DOCKWEILER ST,TREMAINE AV,CLEAR
248,599,1996-12-06,FRIDAY,HOLLYWOOD,,YES,DOCKWEILER ST,TREMAINE AV,CLEAR
249,600,2004-01-23,FRIDAY,HOLLYWOOD,,YES,27TH ST,5TH AV,CLEAR
250,601,1997-10-31,FRIDAY,HOLLYWOOD,AM 2-5 PM,YES,27TH ST,5TH AV,CLEAR
251,604,1999-08-25,WEDNESDAY,HOLLYWOOD,,NO,PICO BL,HUDSON AV,CLEAR
252,606,2002-09-09,WEDNESDAY,HOLLYWOOD,,YES,8TH ST,HIGHLAND AV,CLEAR
253,607,2004-10-15,FRIDAY,HOLLYWOOD,,YES,8th ST,HIGHLAND AVE,CLEAR
254,611,2015-02-03,TUESDAY,CENTRAL,7-10AM 3-6PM,YES,1st ST.,BEAUDRY AV.,SUNNY
255,616,2015-05-19,Tuesday,,7-10 & 3-6,YES,7th St,Hoover St,SUNNY
256,617,1995-04-27,THUR,CENTRAL,,YES,1ST ST,FREMONT AV,CLEAR
257,628,2015-11-12,Thursday,,7-10 & 3-6,YES,1st St,Hope St,SUNNY
258,637,1999-08-30,MONDAY,CENTRAL,,NO,ARCADIA ST,N. MAIN ST,CLEAR
259,639,2012-12-05,WEDNESDAY,CENTRAL,7-10AM 2-5PM,YES,ARCADIA ST.,N. MAIN ST.,SUNNY
260,643,1999-09-07,TUESDAY,CENTRAL,,NO,ALISO ST,N. MAIN ST,CLOUDY
261,650,1999-01-05,TUESDAY,CENTRAL,,NO,1ST ST,HILL ST,CLEAR
262,652,2016-02-03,WEDNESDAY,CENTRAL,7-10 AM & 3-6 PM,YES,1st ST.,HILL ST.,SUNNY
263,668,2004-02-25,WEDNESDAY,CENTRAL,,YES,TEMPLE ST,MAIN ST,RAIN
264,680,2004-02-02,MONDAY,CENTRAL,,YES,TEMPLE ST,SPRING ST,CLEAR
265,690,2000-07-25,TUESDAY,CENTRAL,,NO,1ST ST,SPRING ST,CLEAR
266,691,2004-02-02,MONDAY,CENTRAL,,YES,1ST ST,SPRING ST,CLEAR
267,692,1996-03-19,TUES,CENTRAL,,YES,1ST ST,SPRING ST,CLEAR
268,693,2013-03-19,TUESDAY,CENTRAL,7-10AM 3-6PM,YES,1st ST.,SPRING ST.,SUNNY
269,702,1995-02-07,TUE,CENTRAL,,YES,TEMPLE ST,SAN PEDRO ST,CLEAR
270,716,2004-02-26,THURSDAY,CENTRAL,,YES,2ND ST,MAIN ST,CLEAR
271,717,1994-06-16,THURS,CENTRAL,,YES,2ND STREET,MAIN STREET,CLEAR
272,730,2001-09-26,WED,CENTRAL,,YES,8TH ST/HARBOR FWY WB OFF,GARLAND AV,CLEAR
273,734,1994-12-16,FRI,CENTRAL,,YES,FLORIDA ST,FRANCISCO ST,CLEAR
274,740,1994-12-16,FRI,CENTRAL,,YES,8TH PL JOG NR FLORIDA ST,FRANCISCO ST,CLEAR
275,747,1996-03-21,THUR,CENTRAL,,YES,3RD ST,CENTRAL AV,CLEAR
276,752,2000-06-26,MONDAY,CENTRAL,,NO,5TH ST,SPRING ST,CLEAR
277,753,2004-02-18,WEDNESDAY,CENTRAL,,YES,5TH ST,SPRING ST,RAIN
278,754,1996-02-08,THUR,CENTRAL,,YES,5TH ST,SPRING ST,CLEAR
279,755,2013-05-23,THURSDAY,CENTRAL,7-10AM 3-6PM,YES,5th ST.,SPRING ST.,SUNNY
280,782,2001-01-25,THURSDAY,CENTRAL,,YES,8TH ST,FLOWER ST,CLEAR
281,785,2000-06-28,WEDNESDAY,CENTRAL,,NO,9TH ST,FLOWER ST,CLEAR
282,795,1993-03-26,FRI,CENTRAL,,YES,3RD ST,ALAMEDA ST,SHOWERS
283,796,1996-09-11,WEDNESDAY,CENTRAL,,YES,3RD ST,ALAMEDA ST,CLEAR
284,800,,TUESDAY,CENTRAL,,YES,OLYMPIC BL,FRANCISCO ST,CLEAR
285,808,2004-03-09,TUESDAY,CENTRAL,,YES,6TH ST,MAIN ST,CLEAR
286,809,1996-08-21,WED,CENTRAL,,NO,6TH ST,MAIN ST,CLEAR
287,810,2016-03-30,Wednesday,Central,7-10AM 3-6PM,YES,6th Street,Main Street,CLEAR
288,813,1996-09-06,FRIDAY,CENTRAL,,YES,4TH ST,CENTRAL AV,CLEAR
289,820,1996-04-26,FRIDAY,CENTRAL,,YES,4TH ST,ALAMEDA ST,CLEAR
290,821,1993-03-22,MON,CENTRAL,,YES,4TH STREET,ALAMEDA ST,CLEAR
291,830,1996-05-31,FRIDAY,CENTRAL,,YES,7TH ST,ALAMEDA ST,CLEAR
292,831,1993-04-29,THUR,CENTRAL,,YES,7TH STREET,ALAMEDA ST,CLEAR
293,839,1998-11-20,FRIDAY,CENTRAL,,YES,6TH ST,LAKE ST,CLEAR
294,870,2000-06-19,MONDAY,CENTRAL,,YES,DIAMOND ST,FIGUEROA ST,CLEAR
295,871,2008-07-01,TUESDAY,CEINTRAL,7-10AM 3-6PM,YES,DIAMOND ST,FIGUEROA ST,SUNNY
296,872,2015-06-16,Tuesday,,7-10 & 3-6,YES,Diamond St,Figueroa St,SUNNY
297,877,1999-10-25,MONDAY,CENTRAL,,YES,CESAR CHAVEZ AV,SPRING ST/NEW HIGH ST,CLEAR
298,878,2009-02-17,TUESDAY,CENTRAL,7-10AM 3-6PM,YES,CESAR CHAVEZ AV,SPRING ST,RAIN
299,883,1995-06-28,WEDNESDAY,CENTRAL,,YES,WILSHIRE BL,ALVARADO ST,CLEAR
300,884,1995-03-30,THUR,CENTRAL,,YES,WILSHIRE BL,ALVARADO ST,SHOWERS
301,885,1995-10-25,WED,CENTRAL,,YES,WILSHIRE BL,ALVARADO ST,CLEAR
302,886,2001-02-22,THURSDAY,HOLLYWOOD,,YES,WILSHIRE BL,ALVARADO ST,CLEAR
303,888,1995-02-23,THU,CENTRAL,,YES,WILSHIRE BL,ALVARADO ST,CLEAR
304,889,,THUR,HOLLYWOOD,,YES,WILSHIRE BL,ALVARADO ST,CLEAR
305,890,1997-06-24,TUESDAY,CENTRAL,,YES,WILSHIRE BL,ALVARADO ST,CLEAR
306,892,2015-04-21,TUESDAY,0,7-10AM 3-6PM,YES,WILSHIRE BOULEVARD,ALVARADO STREET,CLEAR
307,893,2015-04-23,THURSDAY,0,7-10AM 3-6PM,YES,WILSHIRE BOULEVARD,ALVARADO STREET,CLEAR
308,894,2011-04-27,WEDNESDAY,0,7-10AM 3-6PM,YES,,,CLEAR
309,895,2011-04-26,TUESDAY,0,7-10AM 3-6PM,YES,,,CLEAR
310,896,4/16/2013,TUESDAY,0,7-10AM 3-6PM,YES,COUNT 1,I/S # 85,SUNNY
311,899,4/17/2013,WEDNESDAY,0,7-10AM 3-6PM,YES,COUNT 2,I/S # 85,SUNNY
312,911,2003-01-10,FRIDAY,CENTRAL,,YES,3rd ST,LUCAS AV,CLEAR
313,913,1997-06-25,WEDNESDAY,CENTRAL,,YES,WILSHRIE BL,WESTLAKE AV,CLEAR
314,917,1999-09-17,FRIDAY,CENTRAL,,YES,CESAR CHAVEZ AV,N. MAIN ST,CLEAR
315,929,2015-06-16,Tuesday,,7-10 & 3-6,YES,3rd Ave,Beaundry Ave,SUNNY
316,930,THURSDAY,"JAN 18, 2001",CENTRAL,AM 2-5 PM,YES,WILSHIRE AV,UNION AV,CLEAR
317,932,1998-10-06,TUESDAY,CENTRAL,,YES,WILSHIRE BL,UNION AV,CLEAR
318,933,2011-06-21,TUESDAY,CENTRAL,7-10AM 2-5PM,YES,WILSHIRE BL.,UNION AV.,SUNNY
319,937,2012-12-06,THURSDAY,CENTRAL,7-10AM 2-5PM,YES,ARCADIA ST.,LOS ANGELES ST.,SUNNY
320,945,2005-07-12,TUESDAY,CENTRAL,,YES,3rd ST,FIGUEROA ST,CLEAR
321,951,1996-07-18,THURSDAY,CENTRAL,,YES,2ND ST,FIGUEROA ST,CLEAR
322,970,2000-01-14,FRIDAY,CENTRAL,,YES,1ST ST,OLIVE ST,CLEAR
323,976,1994-03-14,MON,HOLLYWOOD,,YES,8TH STREET,ALVARADO ST,CLEAR
324,994,1994-11-01,TUE,CENTRAL,,YES,1ST ST,BROADWAY,CLEAR
325,1000,1999-06-29,TUESDAY,CENTRAL,,YES,2ND ST,BROADWAY,CLEAR
326,1007,1994-11-01,TUE,CENTRAL,,YES,2ND ST,HILL ST,CLEAR
327,1010,4-25-1996,THURSDAY,HOLLYWOOD,,YES,OLYMPIC BLVD,HOOVER ST,SUNNY
328,1011,2007-07-31,WEDNESDAY,HW,7-10AM 3-6PM,YES,OLYMPIC BL,HOOVER ST,SUNNY
329,1015,2000-12-19,TUESDAY,CENTRAL,,YES,OLYMPIC BL,GRANDVIEW ST,CLEAR
330,1016,2013-01-17,THURSDAY,CENTRAL,7-10AM 3-6PM,YES,OLYMPIC BL.,GRAND VIEW ST.,SUNNY
331,1017,2011-11-08,TUESDAY,CR,7-10AM 3-6PM,YES,1st ST.,MAIN ST.,SUNNY
332,1021,2004-02-26,THURSDAY,CENTRAL,,YES,1ST ST,MAIN ST,CLEAR
333,1022,2013-03-27,WEDNESDAY,CENTRAL,7-10AM 3-6PM,YES,1st ST.,MAIN ST.,SUNNY
334,1025,2000-05-05,FRIDAY,CENTRAL,AM 2-5 PM,YES,WABASH AV,DOBINSON ST/MOTT ST,CLEAR
335,1038,2009-07-31,FRIDAY,CENTRAL,7-10AM 3-6PM,YES,FOLSOM ST,SOTO ST,SUNNY
336,1039,2000-06-28,WEDNESDAY,CENTRAL,,NO,FOLSOM ST,SOTO ST,CLEAR
337,1040,2002-08-22,THURSDAY,CENTRAL,,NO,FOLSOM ST,SOTO ST,CLEAR
338,1043,2003-04-16,TUESDAY,CENTRAL,,YES,WINTER ST,EVERGREEN AV,CLEAR
339,1044,2016-01-11,MONDAY,CENTRAL,7-10 AM 2-5 PM,YES,WINTER ST.,EVERGREEN AV.,SUNNY
340,1050,1994-10-15,FRI,CENTRAL,,YES,4TH ST,BOYLE ST,CLEAR
341,1052,1994-10-17,MON,CENTRAL,,YES,4TH ST,GLESS ST,CLEAR
342,1055,2001-05-09,WEDNESDAY,CENTRAL,,YES,4TH ST,SOTO ST,CLEAR
343,1056,1994-03-10,THURS,CENTRAL,,YES,4TH ST.,SOTO ST,CLEAR
344,1064,2012-06-15,FRIDAY,CENTRAL,7-10AM 2-5PM,YES,1st ST.,DACOTAH ST.,SUNNY
345,1065,2016-06-02,THURSDAY,CENTRAL,7-10 AM 2-5 PM,YES,1st ST.,DACOTAH ST.,SUNNY
346,1066,2012-06-15,FRIDAY,CENTRAL,7-10AM 2-5PM,YES,1st ST.,DACOTAH ST.,SUNNY
347,1072,2016-06-08,WEDNESDAY,CENTRAL,7-10 AM 2-5 PM,YES,1st ST.,FRESNO ST.,SUNNY
348,1073,2003-06-25,WEDNESDAY,CENTRAL,,NO,1 st ST,FRESNO ST,CLEAR
349,1077,2001-11-26,MONDAY,CENTRAL,,YES,3RD ST,FRESNO ST,CLEAR
350,1078,2005-03-22,TUESDAY,CENTRAL,,YES,1st ST,INDIANA ST,CLEAR
351,1079,1992-04-13,MON,CEN,,YES,EAGLE ST,FRESNO ST,CLEAR
352,1094,1994-03-23,WED,0,,YES,WHITTIER BL,SOTO ST,CLEAR
353,1100,1994-12-28,WED,CENTRAL,,NO,4TH ST / 60 FWY WB OFF RAMP,INDIANA ST,CLEAR
354,1101,2003-08-29,FRIDAY,CENTRAL,,NO,POMONA FWY OFF RAMP,INDIANA ST,CLEAR
355,1103,2000-03-20,MONDAY,CENTRAL,,YES,7TH ST,SOTO ST,CLEAR
356,1104,2001-04-05,THURSDAY,CENTRAL,AM 2-5 PM,YES,7TH ST,SOTO ST,CLEAR
357,1112,1998-03-02,MONDAY,CENTRAL,AM 2-5 PM,YES,4TH ST,FICKETT ST,CLEAR
358,1113,2009-06-03,WEDNESDAY,CENTRAL,7-10AM 2-5PM,YES,4TH ST,FICKETT ST,SUNNY
359,1120,2002-08-01,THURSDAY,CENTRAL,,NO,LANFRANCO ST,LORENA ST,CLEAR
360,1121,2005-03-04,FRIDAY,CENTRAL,,YES,LANFRANCO ST,LORENA ST,CLEAR
361,1123,1997-04-04,FRIDAY,CENTRAL,AM 2-5 PM,YES,WHITTIER BL,EUCLID ST,CLEAR
362,1133,2003-06-25,WEDNESDAY,CENTRAL,,YES,1st ST,EVERGREEN AV,CLEAR
363,1134,2016-05-19,THURSDAY,CENTRAL,7-10 AM 2-5 PM,YES,1st ST.,EVERGREEN AV.,SUNNY
364,1139,1994-10-17,MON,CENTRAL,AM 2-5 PM,YES,FOLSOM ST,INDIANA ST,CLEAR
365,1143,2009-07-15,WEDNESDAY,CENTRAL,7-10AM 3-6PM,YES,1ST ST,SOTO ST,SUNNY
366,1147,1999-09-24,FRIDAY,CENTRAL,AM 2-5 PM,YES,FOLSOM ST,MOTT ST,CLEAR
367,1148,,"JUNE 7, 2000",CENTRAL,,YES,MISSION RD,DALY ST / MARENGO ST,CLEAR
368,1150,2009-03-17,TUESDAY,CENTRAL,7-10AM 3-6PM,YES,MISSION RD,MARENGO ST,SUNNY
369,1155,1996-04-23,TUESDAY,CENTRAL,,YES,14TH ST,CENTRAL AV,CLEAR
370,1156,2008-08-04,MONDAY,CENTRAL,7-10AM 3-6PM,YES,14TH ST,CENTRAL AV,SUNNY
371,1158,1993-12-17,FRI,CENTRAL,,YES,16TH ST,GRIFFITH AVE,CLEAR
372,1160,1995-11-28,TUES,CENTRAL,,YES,OLYMPIC BL,ALAMEDA ST,CLEAR
373,1161,2008-08-08,FRIDAY,CENTRAL,7-10AM 3-6PM,YES,OLYMPIC BL,ALAMEDA ST,SUNNY
374,1162,2003-07-15,TUESDAY,CENTRAL,,NO,ADAMS BL,FIGUEROA ST,CLEAR
375,1163,2004-04-15,THURSDAY,CENTRAL,,YES,ADAMS BL,FIGUEROA ST,CLEAR
376,1165,1993-11-22,MON,CENTRAL,,YES,ADAMS BL,FIGUEROA ST,CLEAR
377,1166,1996-04-01,MON,HOLLYWOOD,,YES,ADAMS BL,FIGUEROA ST,CLEAR
378,1167,2008-03-11,TUESDAY,CENTRAL,7-10AM 3-6PM,YES,ADAMS BL,FIGUEROA ST,SUNNY
379,1172,2000-09-19,TUESDAY,CENTRAL,,YES,OLYMPIC BL,LAWRENCE ST,CLEAR
380,1174,1995-12-29,FRI,CENTRAL,,NO,ADAMS BL,FLOWER ST,CLEAR
381,1181,2005-03-08,TUESDAY,CENTRAL,,YES,WHITTIER BL,LORENA ST,CLEAR
382,1183,"APR 29,1994",FRI,CENTRAL,,YES,WHITTIER BL,LORENA ST,CLEAR
383,1184,1995-10-06,FRIDAY,CENTRAL,,YES,WHITTIER BL,LORENA ST,CLEAR
384,1185,1999-08-11,WEDNESDAY,CENTRAL,,YES,WHITTIER BL,LORENA ST,CLEAR
385,1194,2012-08-30,THURSDAY,CENTRAL,7-10AM 3-6PM,YES,8th ST.,SOTO ST.,SUNNY
386,1196,1999-04-05,MONDAY,CENTRAL,,YES,8TH ST,SOTO ST,CLEAR
387,1198,2000-08-14,MONDAY,CENTRAL,,NO,OLYMPIC BL,MATEO ST,CLEAR
388,1200,2009-10-08,THURSDAY,CENTRAL,7-10AM 3-6PM,YES,WASHINGTON BL,ALAMEDA ST,SUNNY
389,1201,1995-06-29,THURSDAY,CENTRAL,,YES,WASHINGTON BL,ALAMEDA ST,CLEAR
390,1202,1995-02-22,WED,CENTRAL,,YES,WASHINGTON BL,ALAMEDA ST,CLEAR
391,1203,2001-03-20,TUESDAY,CENTRAL,,YES,WASHINGTON BL,ALAMEDA ST,CLEAR
392,1205,1994-01-06,THUR,CENTRAL,,YES,WASHINGTON BL (NO THRU TRAFFIC),ALAMEDA ST (NO THRU TRAFFIC),CLEAR
393,1206,1995-01-03,TUE,CENTRAL,,YES,WASHINGTON BL,ALAMEDA ST,RAIN
394,1208,1994-02-09,WED,CENTRAL,,YES,WASHINGTON BL (NO THRU TRAFFIC),ALAMEDA BL (NO THRU TRAFFIC),CLEAR
395,1209,2015-04-21,TUESDAY,0,7-10AM 3-6PM,YES,WASHINGTON BOULEVARD,ALAMEDA STREET,CLEAR
396,1210,2015-04-22,WEDNESDAY,0,7-10AM 3-6PM,YES,WASHINGTON BOULEVARD,ALAMEDA STREET,CLEAR
397,1211,2011-05-03,TUESDAY,0,7-10AM 3-6PM,YES,WASHINGTON BOULEVARD,ALAMEDA STREET,CLEAR
398,1212,2011-05-25,WEDNESDAY,0,7-10AM 3-6PM,YES,WASHINGTON BOULEVARD,ALAMEDA STREET,CLEAR
399,1213,4/10/2013,WEDNESDAY,0,7-10AM 3-6PM,YES,Washington Blvd COUNT 2,Alameda St I/S # 43,SUNNY
400,1214,4/9/2013,TUESDAY,0,7-10AM 3-6PM,YES,Washington Blvd COUNT,Alameda St I/S #,SUNNY
401,1224,1998-05-07,THURSDAY,HOLLYWOOD,AM 2-5 PM,YES,11TH ST,ELDEN AV,CLEAR
402,1226,1996-03-25,MON,CENTRAL,,YES,ALISO AV,ALAMEDA ST/COMMERCIAL ST,CLEAR
403,1227,1997-08-08,FRIDAY,CENTRAL,,YES,ALISO ST/COMMERCIAL ST,ALAMEDA ST,CLEAR
404,1235,2002-06-24,MONDAY,CENTRAL,,NO,1ST ST,HEWITT ST,CLEAR
405,1236,1995-06-09,FRIDAY,CENTRAL,,YES,4TH ST,HEWITT ST,CLEAR
406,1238,2002-11-26,TUESDAY,CENTRAL,,YES,N. MAIN ST,ALAMEDA ST,CLEAR
407,1243,1995-08-04,FRIDAY,CENTRAL,,NO,23RD ST,FLOWER ST,CLEAR
408,1244,1995-12-28,THURS,CENTRAL,,NO,23RD ST,FLOWER ST,CLEAR
409,1245,1997-12-02,TUESDAY,CENTRAL,,YES,ALHAMBRA AV (ONLY) SEE ALPINE & MAIN,MAIN ST,CLEAR
410,1246,2002-11-26,TUESDAY,CENTRAL,,YES,ALHAMBRA AV,N. MAIN ST,CLEAR
411,1248,1997-12-02,TUESDAY,CENTRAL,,YES,ALPINE ST/VIGNES ST,MAIN ST,CLEAR
412,1254,,FRIDAY,CENTRAL,,YES,CESAR E. CHAVEZ,ALAMEDA ST,CLEAR
413,1266,2002-07-19,FRIDAY,CENTRAL,,NO,WHITTIER BL,FRESNO ST JOG NR FWY,CLEAR
414,1267,2002-07-12,FRIDAY,CENTRAL,,NO,WHITTIER BL,FRESNO ST JOG NR ALBERTINE ST,CLEAR
415,1268,1992-02-12,WED,CR,,YES,WHITTIER BL,FRESNO ST,RAIN
416,1269,1995-08-18,FRIDAY,CENTRAL,,NO,WHITTIER BL (EAST I/S),FRESNO ST,CLEAR
417,1270,1996-04-04,FRIDAY,CENTRAL,AM 2-5 PM,YES,WHITTIER BL,FRESNO ST N I/S,CLEAR
418,1271,1998-06-18,THURSDAY,CENTRAL,AM 2-5 PM,YES,WHITTIER BL,FRESNO ST - JOG NR ALBERTINE ST,CLEAR
419,1272,2000-04-18,FRIDAY,EAST VALLEY,,YES,28TH ST,HOOVER ST,CLEAR
420,1273,2001-01-16,TUESDAY,CENTRAL,AM 1-4 PM,YES,28TH ST,HOOVER ST,CLEAR
421,1277,1997-11-12,WEDNESDAY,SOUTHERN,,YES,15TH ST (SAN PEDRO),GAFFEY ST,CLEAR
422,1278,1995-03-13,MONDAY,SOUTHERN,,YES,17TH ST,GAFFEY ST,CLEAR
423,1281,2003-04-30,WEDNESDAY,CENTRAL,,YES,17th ST,GRAND AV,CLEAR
424,1283,1994-10-07,FRI,SOUTHERN,,YES,27TH ST,GRAYSBY AV,CLEAR
425,1284,2002-10-22,TUESDAY,SOUTHERN,AM 2-5 PM,YES,35TH ST,GRAYSBY AV,CLEAR
426,1286,1992-04-17,FRI,CR,,NO,14 TH ST,GRAND AV,CLEAR
427,1287,2004-04-13,TUESDAY,SOUTHERN,,YES,19th ST,ELANITA DR / WEYMOUTH AV,CLEAR
428,1295,1995-04-13,THUR,SOUTHERN,,NO,19TH ST,GAFFEY ST,CLEAR
429,1296,2017-05-11,THURSDAY,0,7-10AM 3-6PM,YES,19TH STREET,GAFFEY STREET,SUNNY
430,1299,1995-04-13,THUR,SOUTHERN,,NO,22ND ST,GAFFEY ST,CLEAR
431,1301,2004-03-19,FRIDAY,SOUTHERN,,YES,22nd ST,GRAND AV,CLEAR
432,1302,1998-08-25,TUESDAY,SOUTHERN,,NO,23RD ST -SAN PEDRO-,GAFFEY ST,CLEAR
433,1305,1995-04-07,FRI,SOUTHERN,,YES,25TH ST,GAFFEY ST,CLEAR
434,1306,1998-06-24,WEDMESDAY,SOUTHERN,,YES,25TH ST,GAFFEY ST,CLEAR
435,1311,1995-02-17,FRI,SOUTHERN,AM 2-5 PM,YES,30TH ST / 31ST ST,GAFFEY ST,CLEAR
436,1315,1993-09-13,MON,SOUTHERN,,YES,PASEO DEL MAR/SHEPARD ST,GAFFEY ST,CLEAR
437,1317,2005-01-18,TUESDAY,WESTERN,,YES,CADIZ CT,ABBOT KINNEY BL,CLEAR
438,1318,2002-02-13,WEDNESDAY,WESTERN,,YES,ANDALUSIA AV,ABBOT KINNEY BL,CLEAR
439,1319,2004-06-28,MONDAY,WESTERN,,YES,ANDALUSIA AV,ABBOT KINNEY BL,CLEAR
440,1320,2004-01-16,FRIDAY,WESTERN,,YES,DRIFTWOOD ST,PACIFIC AV,CLEAR
441,1321,2005-12-16,FRIDAY,WESTERN,,YES,ABBOT KINNEY BL,MARR ST,CLEAR
442,1322,2002-01-12,TUESDAY,WESTERN,,YES,MILWOOD AV,ABBOT KINNEY BL,CLEAR
443,1324,2013-12-04,WEDNESDAY,WESTERN,7-10AM 2-5PM,YES,BOCCACCIO AV. / MARR ST.,ABBOT KINNEY BL.,SUNNY
444,1327,1994-10-25,TUE,WESTERN,,YES,JEFFERSON BL,MESMER AV,CLEAR
445,1328,1998-04-16,THURSDAY,WESTERN,,YES,JEFFERSON BL,MESMER AV,CLEAR
446,1329,1995-02-01,WED,WESTERN,,YES,MINDANAO WAY,GLENCOE AV,CLEAR
447,1330,1997-06-25,WEDNESDAY,WESTERN,,YES,MINDANAO WAY,GLENCOE AV,CLEAR
448,1332,2002-12-26,THURSDAY,WESTERN,,YES,JEFERSON BL,MARGARET AV,CLEAR
449,1333,2008-09-10,WEDNESDAY,WESTERN,7-10AM 3-6PM,YES,JEFFERSON BL,MARGARET AV,SUNNY
450,1335,1994-11-10,THUR,WESTERN,,YES,MAXELLA AV,GLENCOE AV,RAIN
451,1336,1997-06-19,THURSDAY,WESTERN,,YES,MAXELLA AV,GLENCOE AV,CLEAR
452,1337,1994-03-24,THUR,EAST VALLEY,AM 2-5 PM,YES,GLEDHILL ST,MOON BEAM AV,CLEAR
453,1340,1992-04-21,TUE,WR,,YES,JEFFERSON BL,CULVER BL,CLEAR
454,1341,1994-10-27,THUR,WESTERN,,YES,JEFFERSON BL,CULVER BL,CLEAR
455,1342,1998-02-25,WEDNESDAY,WESTERN,,YES,JEFFERSON BL,CULVER BL,CLEAR
456,1344,"APR 21, 2015 1 0 0 1 0 0",Tuesday LANES: 2 LANES: 2,3 0 0 2 0 0,7-10 & 3-6 7:00 AM 40 3:00 PM 108,YES 7:30 AM 59 3:30 PM 172,Culver Blvd    ,Jefferson Blvd Jefferson Blvd Jefferson Blvd Jefferson Blvd Jefferson Blvd,SUNNY 2 0 0 2 0 0
457,1345,2001-12-12,WEDNESDAY,WESTERN,,YES,JEFFERSON BL,LINCOLN BL,CLEAR
458,1346,1995-02-06,MON,WESTERN,,YES,JEFFERSON BL,LINCOLN BL,CLEAR
459,1347,1997-06-10,TUESDAY,WESTERN,,YES,JEFFERSON BL,LINCOLN BL,CLEAR
460,1349,2003-12-17,WEDNESDAY,WESTERN,,YES,CULVER BL,PERSHING DR,CLEAR
461,1355,1997-06-17,TUESDAY,WESTERN,,YES,CABORA RD,PERSHING DR/NICHOLSON ST,CLEAR
462,1356,2003-03-07,FRIDAY,WESTERN,,YES,PERSHING DR,CABORA DR,CLEAR
463,1358,1995-04-26,WED,WESTERN,,YES,CABORA DR,PERSHING DR,CLOUDS
464,1359,"JUN 25, 202",TUESDAY,WESTERN,,NO,MAZELLA AV,LINCOLN BL,CLEAR
465,1361,1995-01-25,WED,WESTERN,,YES,MAXELLA AV,LINCOLN BL,RAIN A.M
466,1362,1997-06-26,THURSDAY,WESTERN,,YES,MAXELLA AV,LINCOLN BL,CLEAR
467,1369,2013-05-29,WEDNESDAY,,7-10AM & 3-6PM,YES,Pearl St,Bundy Dr,SUNNY
468,1370,2013-05-29,WEDNESDAY,,7-10AM & 3-6PM,YES,Pearl St,Bundy Dr,SUNNY
469,1374,2003-02-25,TUESDAY,WESSSTERN,,YES,OCEAN PARK BL,BUNDY DR,CLEAR
470,1379,2009-11-17,TUESDAY,WESTERN,7-10AM 3-6PM,YES,ROSE AV,WALGROVE AV,SUNNY
471,1380,,TUESDAY,WESTERN,,YES,ROSE AV,WALGROVE AV,CLEAR
472,1383,,MONDAY,WESTERN,,YES,PALMS BL,WALGROVE AV,CLEAR
473,1386,2001-01-31,WEDNESDAY,CENTRAL,,YES,7TH ST,FLOWER ST,CLEAR
474,1387,2010-02-09,WEDNESDAY,WESTERN,7-10AM 3-6PM,YES,ROSE AV,LINCOLN BL,SUNNY
475,1388,2002-06-20,THURSDAY,WESTERN,,YES,ROSE AV,LINCOLN BL,CLEAR
476,1390,1995-01-25,WED,WESTERN,,YES,ROSE AV,LINCOLN BL,OVERCAST
477,1391,2004-02-05,THURSDAY,CENTRAL,,YES,6TH ST,FLOWER ST,CLEAR
478,1394,1995-08-29,TUESDAY,WESTERN,,NO,OCEAN PARK BL,CENTINELA AV,CLEAR
479,1395,,WEDNESDAY,WESTERN,,YES,VENICE BL,WALGROVE AV,CLEAR
480,1396,1995-02-03,FRI,WESTERN,,YES,VENICE BL,WALGROVE AV,CLEAR
481,1400,1994-08-18,THUR,WESTERN,,NO,PICO BL,CENTINELA AV,CLEAR
482,1401,1997-11-25,TUESDAY,WESTERN,,YES,PICO BL,CENTINELA AV,CLEAR
483,1419,2001-09-14,FRIDAY,WESTERN,,YES,NATIONAL BL / ROSE AV,MENTON AV,CLEAR
484,1421,2004-08-23,MONDAY,WESTERN,,NO,NATIONAL BL/ROSE AV,MENTON AV,CLEAR
