,approach,count_id,time,type,volume
2450,WB,3642,5.00,pm60,1467
2451,SB,3642,4.45,pm60,56
2452,NB,3643,4.30,pm60,37
2453,EB,3643,4.30,pm60,922
2454,WB,3643,3.45,pm60,1036
2455,SB,3643,5.00,pm60,34
2456,NB,3666,5.00,pm60,1122
2457,EB,3666,5.00,pm60,730
2458,WB,3666,5.00,pm60,523
2459,SB,3666,5.00,pm60,1234
2460,NB,3744,5.00,pm60,898
2461,EB,3744,5.00,pm60,1454
2462,WB,3744,3.00,pm60,1756
2463,SB,3744,5.00,pm60,598
2464,NB,3767,5.00,pm60,1335
2465,EB,3767,3.15,pm60,35
2466,WB,3767,3.00,pm60,0
2467,SB,3767,4.30,pm60,574
2468,NB,3771,5.00,pm60,1959
2469,EB,3771,3.00,pm60,245
2470,WB,3771,4.15,pm60,85
2471,SB,3771,4.45,pm60,575
2472,NB,3788,5.00,pm60,1091
2473,EB,3788,4.15,pm60,889
2474,WB,3788,4.45,pm60,935
2475,SB,3788,4.15,pm60,671
2476,NB,3792,5.00,pm60,1365
2477,EB,3792,3.00,pm60,0
2478,WB,3792,4.45,pm60,167
2479,SB,3792,3.15,pm60,717
2480,NB,3793,5.00,pm60,1365
2481,EB,3793,4.00,pm60,73
2482,WB,3793,3.00,pm60,45
2483,SB,3793,3.15,pm60,717
2484,NB,3801,4.30,pm60,2210
2485,EB,3801,4.30,pm60,450
2486,WB,3801,4.45,pm60,502
2487,SB,3801,5.00,pm60,1744
2488,NB,3807,3.00,pm60,0
2489,EB,3807,5.00,pm60,152
2490,WB,3807,3.00,pm60,0
2491,SB,3807,3.00,pm60,0
2492,NB,3811,4.45,pm60,2685
2493,EB,3811,3.00,pm60,0
2494,WB,3811,3.00,pm60,257
2495,SB,3811,5.00,pm60,1421
2496,NB,3835,4.30,pm60,686
2497,EB,3835,4.15,pm60,706
2498,WB,3835,5.00,pm60,1340
2499,SB,3835,4.00,pm60,982
2500,NB,3843,2.30,pm60,51
2501,EB,3843,3.30,pm60,926
2502,WB,3843,4.00,pm60,955
2503,SB,3843,2.30,pm60,59
2504,NB,3863,4.15,pm60,2450
2505,EB,3863,5.00,pm60,1290
2506,WB,3863,5.00,pm60,718
2507,SB,3863,5.00,pm60,1301
2508,NB,3882,5.00,pm60,942
2509,EB,3882,5.00,pm60,2106
2510,WB,3882,5.00,pm60,597
2511,SB,3882,5.00,pm60,285
2512,NB,3958,5.00,pm60,556
2513,EB,3958,4.45,pm60,251
2514,WB,3958,3.00,pm60,0
2515,SB,3958,3.15,pm60,352
2516,NB,3969,4.30,pm60,822
2517,EB,3969,4.15,pm60,677
2518,WB,3969,5.00,pm60,588
2519,SB,3969,5.00,pm60,22
2520,NB,4001,3.30,pm60,2213
2521,EB,4001,4.00,pm60,1644
2522,WB,4001,3.00,pm60,1021
2523,SB,4001,5.00,pm60,1350
2524,NB,4011,5.00,pm60,2050
2525,EB,4011,4.30,pm60,336
2526,WB,4011,3.00,pm60,451
2527,SB,4011,5.00,pm60,1342
2528,NB,4012,5.00,pm60,1266
2529,EB,4012,4.30,pm60,758
2530,WB,4012,3.30,pm60,581
2531,SB,4012,3.15,pm60,703
2532,NB,4019,5.00,pm60,1690
2533,EB,4019,4.30,pm60,78
2534,WB,4019,4.30,pm60,30
2535,SB,4019,4.30,pm60,1333
2536,NB,4028,5.00,pm60,1347
2537,EB,4028,4.30,pm60,715
2538,WB,4028,4.30,pm60,426
2539,SB,4028,3.45,pm60,902
2540,NB,4033,5.00,pm60,1001
2541,EB,4033,5.00,pm60,1521
2542,WB,4033,4.30,pm60,701
2543,SB,4033,4.30,pm60,1268
2544,NB,4051,5.00,pm60,1306
2545,EB,4051,3.45,pm60,1740
2546,WB,4051,5.00,pm60,1912
2547,SB,4051,3.00,pm60,1018
2548,NB,4131,5.00,pm60,78
2549,EB,4131,5.00,pm60,2071
2550,WB,4131,5.00,pm60,1268
2551,SB,4131,3.00,pm60,0
2552,NB,4142,3.00,pm60,0
2553,EB,4142,3.00,pm60,0
2554,WB,4142,5.00,pm60,77
2555,SB,4142,3.00,pm60,0
2556,NB,4231,5.00,pm60,2693
2557,EB,4231,4.30,pm60,1062
2558,WB,4231,3.00,pm60,0
2559,SB,4231,3.00,pm60,0
2560,NB,4248,4.30,pm60,436
2561,EB,4248,5.00,pm60,1490
2562,WB,4248,3.00,pm60,772
2563,SB,4248,3.00,pm60,319
2564,NB,4251,4.30,pm60,436
2565,EB,4251,5.00,pm60,1490
2566,WB,4251,3.00,pm60,772
2567,SB,4251,3.00,pm60,319
2568,NB,4357,4.00,pm60,1592
2569,EB,4357,3.00,pm60,84
2570,WB,4357,2.45,pm60,22
2571,SB,4357,3.30,pm60,1389
2572,NB,4473,4.15,pm60,2084
2573,EB,4473,5.00,pm60,1831
2574,WB,4473,3.30,pm60,1862
2575,SB,4473,5.00,pm60,1165
2576,NB,4482,3.00,pm60,0
2577,EB,4482,5.00,pm60,1541
2578,WB,4482,5.00,pm60,2344
2579,SB,4482,3.00,pm60,560
2580,NB,4494,4.15,pm60,1881
2581,EB,4494,4.45,pm60,206
2582,WB,4494,4.30,pm60,697
2583,SB,4494,5.00,pm60,1640
2584,NB,4498,5.00,pm60,2935
2585,EB,4498,3.00,pm60,0
2586,WB,4498,5.00,pm60,358
2587,SB,4498,5.00,pm60,1884
2588,NB,4516,5.00,pm60,1683
2589,EB,4516,3.45,pm60,1160
2590,WB,4516,5.00,pm60,1400
2591,SB,4516,3.00,pm60,1523
2592,NB,4570,5.00,pm60,185
2593,EB,4570,5.00,pm60,750
2594,WB,4570,4.00,pm60,324
2595,SB,4570,5.00,pm60,228
2596,NB,4628,4.15,pm60,1418
2597,EB,4628,3.00,pm60,0
2598,WB,4628,5.00,pm60,55
2599,SB,4628,5.00,pm60,375
2600,NB,4729,3.00,pm60,1
2601,EB,4729,4.15,pm60,1564
2602,WB,4729,4.30,pm60,887
2603,SB,4729,3.00,pm60,0
2604,NB,4776,3.00,pm60,0
2605,EB,4776,5.00,pm60,1640
2606,WB,4776,5.00,pm60,933
2607,SB,4776,5.00,pm60,44
2608,NB,4786,3.00,pm60,0
2609,EB,4786,5.00,pm60,1448
2610,WB,4786,3.15,pm60,428
2611,SB,4786,3.15,pm60,214
2612,NB,4808,3.00,pm60,0
2613,EB,4808,3.00,pm60,769
2614,WB,4808,3.00,pm60,0
2615,SB,4808,3.00,pm60,0
2616,NB,4817,5.00,pm60,961
2617,EB,4817,3.00,pm60,0
2618,WB,4817,3.00,pm60,558
2619,SB,4817,3.45,pm60,546
2620,NB,4859,5.00,pm60,1862
2621,EB,4859,3.00,pm60,0
2622,WB,4859,3.00,pm60,0
2623,SB,4859,5.00,pm60,1658
2624,NB,4885,5.00,pm60,1475
2625,EB,4885,3.15,pm60,1783
2626,WB,4885,5.00,pm60,3249
2627,SB,4885,5.00,pm60,987
2628,NB,4922,4.30,pm60,75
2629,EB,4922,5.00,pm60,1412
2630,WB,4922,3.00,pm60,1584
2631,SB,4922,3.00,pm60,0
2632,NB,4930,3.00,pm60,0
2633,EB,4930,3.00,pm60,0
2634,WB,4930,3.00,pm60,0
2635,SB,4930,3.00,pm60,0
2636,NB,4933,5.00,pm60,1342
2637,EB,4933,5.00,pm60,837
2638,WB,4933,5.00,pm60,701
2639,SB,4933,5.00,pm60,1316
2640,NB,4921,4.00,pm60,2287
2641,EB,4921,3.30,pm60,9
2642,WB,4921,2.00,pm60,21
2643,SB,4921,3.15,pm60,1931
2644,NB,4929,3.00,pm60,0
2645,EB,4929,3.00,pm60,0
2646,WB,4929,5.00,pm60,1411
2647,SB,4929,4.30,pm60,1039
2648,NB,4965,5.00,pm60,478
2649,EB,4965,5.00,pm60,42
2650,WB,4965,5.00,pm60,29
2651,SB,4965,5.00,pm60,533
2652,NB,4974,2.45,pm60,39
2653,EB,4974,2.15,pm60,33
2654,WB,4974,2.15,pm60,25
2655,SB,4974,2.30,pm60,28
2656,NB,4976,3.45,pm60,20
2657,EB,4976,3.15,pm60,81
2658,WB,4976,4.15,pm60,147
2659,SB,4976,5.00,pm60,22
2660,NB,5017,3.00,pm60,0
2661,EB,5017,3.00,pm15,0
2662,WB,5017,3.00,pm60,35
2663,SB,5017,3.00,pm15,0
2664,NB,5029,5.00,pm60,2455
2665,EB,5029,5.00,pm60,69
2666,WB,5029,3.00,pm60,0
2667,SB,5029,4.30,pm60,449
2668,NB,5031,5.00,pm60,132
2669,EB,5031,4.30,pm60,760
2670,WB,5031,3.15,pm60,514
2671,SB,5031,3.00,pm60,25
2672,NB,5033,4.00,pm60,609
2673,EB,5033,3.15,pm60,25
2674,WB,5033,3.00,pm60,60
2675,SB,5033,4.30,pm60,321
2676,NB,5034,3.00,pm60,0
2677,EB,5034,3.00,pm60,1665
2678,WB,5034,4.15,pm60,1363
2679,SB,5034,3.00,pm60,58
2680,NB,5036,4.00,pm60,105
2681,EB,5036,2.30,pm60,44
2682,WB,5036,2.30,pm60,40
2683,SB,5036,3.45,pm60,89
2684,NB,6589,5.00,pm60,1443
2685,EB,6589,3.00,pm60,0
2686,WB,6589,3.00,pm60,0
2687,SB,6589,3.00,pm60,0
2688,NB,6712,3.45,pm60,25
2689,EB,6712,5.00,pm60,151
2690,WB,6712,4.00,pm60,19
2691,SB,6712,5.00,pm60,21
2692,NB,6747,5.00,pm60,1870
2693,EB,6747,5.00,pm60,300
2694,WB,6747,5.00,pm60,410
2695,SB,6747,4.30,pm60,986
2696,NB,6748,2.45,pm15,650
2697,EB,6748,3.45,pm15,209
2698,WB,6748,2.45,pm60,332
2699,SB,6748,4.00,pm15,546
2700,NB,6840,6.00,pm60,1250
2701,EB,6840,4.45,pm60,254
2702,WB,6840,5.45,pm60,771
2703,SB,6840,4.15,pm60,400
2704,NB,6857,3.45,pm60,15
2705,EB,6857,4.00,pm60,1396
2706,WB,6857,4.00,pm60,908
2707,SB,6857,2.30,pm60,45
2708,NB,6753,3.30,pm60,599
2709,EB,6753,5.00,pm60,251
2710,WB,6753,4.45,pm60,365
2711,SB,6753,5.00,pm60,818
2712,NB,6710,4.15,pm60,36
2713,EB,6710,4.15,pm60,115
2714,WB,6710,4.45,pm60,56
2715,SB,6710,3.30,pm60,39
2716,NB,6723,4.00,pm60,1412
2717,EB,6723,5.00,pm60,1498
2718,WB,6723,5.00,pm60,919
2719,SB,6723,5.00,pm60,2107
2720,NB,6746,3.00,pm60,389
2721,EB,6746,4.45,pm60,2015
2722,WB,6746,3.30,pm60,1687
2723,SB,6746,4.15,pm60,523
2724,NB,6758,5.00,pm60,972
2725,EB,6758,4.30,pm60,608
2726,WB,6758,4.30,pm60,321
2727,SB,6758,5.00,pm60,1080
2728,NB,6777,5.00,pm60,1465
2729,EB,6777,3.00,pm60,0
2730,WB,6777,3.00,pm60,0
2731,SB,6777,3.00,pm60,0
2732,NB,7058,5.00,pm60,9
2733,EB,7058,5.00,pm60,50
2734,WB,7058,4.45,pm60,18
2735,SB,7058,5.00,pm60,21
2736,NB,7060,5.00,pm60,42
2737,EB,7060,5.00,pm60,76
2738,WB,7060,5.00,pm60,56
2739,SB,7060,5.00,pm60,36
2740,NB,7123,5.00,pm60,2455
2741,EB,7123,5.00,pm60,69
2742,WB,7123,3.00,pm60,0
2743,SB,7123,4.30,pm60,449
2744,NB,7143,2.15,pm60,38
2745,EB,7143,2.45,pm60,1628
2746,WB,7143,4.00,pm60,1695
2747,SB,7143,2.00,pm60,0
2748,NB,7149,3.00,pm60,0
2749,EB,7149,3.00,pm60,0
2750,WB,7149,5.00,pm60,859
2751,SB,7149,4.30,pm60,993
2752,NB,7198,5.00,pm60,461
2753,EB,7198,5.00,pm60,1016
2754,WB,7198,5.00,pm60,893
2755,SB,7198,3.15,pm60,426
2756,NB,9992,3.30,pm60,1212
2757,EB,9992,3.45,pm60,59
2758,WB,9992,3.15,pm60,66
2759,SB,9992,3.15,pm60,648
2760,NB,7344,5.00,pm60,356
2761,EB,7344,5.00,pm60,1641
2762,WB,7344,5.00,pm60,908
2763,SB,7344,5.00,pm60,428
2764,NB,4948,5.00,pm60,935
2765,EB,4948,3.00,pm60,0
2766,WB,4948,4.45,pm60,33
2767,SB,4948,3.00,pm60,265
2768,NB,4975,4.45,pm60,123
2769,EB,4975,5.00,pm60,161
2770,WB,4975,4.45,pm60,145
2771,SB,4975,5.00,pm60,259
2772,NB,5015,3.45,pm60,22
2773,EB,5015,3.00,pm60,0
2774,WB,5015,5.00,pm60,761
2775,SB,5015,4.15,pm60,53
2776,NB,5016,5.00,pm60,1867
2777,,5016,,,
2778,WB,5016,5.00,pm60,740
2779,,5016,,,
2780,NB,5018,4.15,pm60,3
2781,EB,5018,4.15,pm15,220
2782,WB,5018,3.00,pm60,0
2783,SB,5018,3.00,pm15,0
2784,NB,5030,5.00,pm60,1721
2785,EB,5030,3.00,pm60,0
2786,WB,5030,5.00,pm60,35
2787,SB,5030,4.45,pm60,562
2788,NB,5035,5.00,pm60,12
2789,EB,5035,3.30,pm60,162
2790,WB,5035,3.00,pm60,112
2791,SB,5035,5.00,pm60,17
2792,NB,5211,4.00,pm60,1122
2793,EB,5211,4.00,pm60,430
2794,WB,5211,4.00,pm60,322
2795,SB,5211,2.15,pm60,1131
2796,NB,5213,2.00,pm60,2
2797,EB,5213,4.00,pm60,812
2798,WB,5213,4.00,pm60,519
2799,SB,5213,2.15,pm60,146
2800,NB,5214,4.00,pm60,923
2801,EB,5214,2.00,pm60,0
2802,WB,5214,4.00,pm60,1125
2803,SB,5214,4.00,pm60,199
2804,NB,5267,3.00,pm60,0
2805,EB,5267,5.00,pm60,181
2806,WB,5267,4.45,pm60,640
2807,SB,5267,4.45,pm60,420
2808,NB,5268,3.15,pm60,42
2809,EB,5268,3.15,pm60,676
2810,WB,5268,5.00,pm60,810
2811,SB,5268,3.00,pm60,22
2812,NB,5269,3.00,pm60,10
2813,EB,5269,3.00,pm60,0
2814,WB,5269,3.00,pm60,0
2815,SB,5269,3.00,pm60,0
2816,NB,5262,5.00,pm60,1227
2817,EB,5262,4.45,pm60,108
2818,WB,5262,4.15,pm60,217
2819,SB,5262,3.00,pm60,1216
2820,NB,5282,4.30,pm60,1306
2821,EB,5282,4.45,pm60,999
2822,WB,5282,4.45,pm60,648
2823,SB,5282,3.00,pm60,0
2824,NB,5283,4.00,pm60,63
2825,EB,5283,3.45,pm60,148
2826,WB,5283,5.00,pm60,1570
2827,SB,5283,4.15,pm60,552
2828,NB,5241,5.00,pm60,222
2829,EB,5241,5.00,pm60,1976
2830,WB,5241,3.00,pm60,1690
2831,SB,5241,3.00,pm60,219
2832,NB,5260,3.45,pm60,32
2833,EB,5260,5.00,pm60,93
2834,WB,5260,3.45,pm60,72
2835,SB,5260,3.45,pm60,28
2836,NB,5263,4.00,pm60,2127
2837,EB,5263,4.00,pm60,48
2838,WB,5263,2.15,pm60,156
2839,SB,5263,4.00,pm60,1217
2840,NB,5265,3.30,pm60,1889
2841,EB,5265,3.45,pm60,112
2842,WB,5265,3.45,pm60,39
2843,SB,5265,3.45,pm60,1628
2844,NB,5440,3.00,pm60,0
2845,EB,5440,4.30,pm60,1027
2846,WB,5440,5.00,pm60,726
2847,SB,5440,4.00,pm60,564
2848,NB,5442,4.30,pm60,96
2849,EB,5442,5.00,pm60,1054
2850,WB,5442,3.00,pm60,728
2851,SB,5442,5.00,pm60,480
2852,NB,5443,4.45,pm60,1161
2853,EB,5443,3.00,pm60,16
2854,WB,5443,3.00,pm60,0
2855,SB,5443,5.00,pm60,985
2856,NB,5444,4.45,pm60,1989
2857,EB,5444,4.45,pm60,20
2858,WB,5444,3.30,pm60,26
2859,SB,5444,5.00,pm60,2266
2860,NB,5445,4.15,pm60,668
2861,EB,5445,4.15,pm60,63
2862,WB,5445,3.45,pm60,60
2863,SB,5445,3.15,pm60,598
2864,NB,5446,3.00,pm60,0
2865,EB,5446,4.45,pm60,340
2866,WB,5446,4.45,pm60,468
2867,SB,5446,5.00,pm60,115
2868,NB,5449,5.00,pm60,650
2869,EB,5449,3.00,pm60,0
2870,WB,5449,5.00,pm60,1845
2871,SB,5449,4.45,pm60,1384
2872,NB,5451,3.30,pm60,1360
2873,EB,5451,3.30,pm60,19
2874,WB,5451,5.00,pm60,39
2875,SB,5451,5.00,pm60,1222
2876,NB,5458,3.00,pm60,0
2877,EB,5458,5.00,pm60,1520
2878,WB,5458,5.00,pm60,1278
2879,SB,5458,4.45,pm60,90
2880,NB,5459,4.00,pm60,1477
2881,EB,5459,2.00,pm60,0
2882,WB,5459,2.45,pm60,41
2883,SB,5459,3.30,pm60,1140
2884,NB,5461,4.30,pm60,157
2885,EB,5461,5.00,pm60,482
2886,WB,5461,5.00,pm60,590
2887,SB,5461,3.15,pm60,18
2888,NB,5463,3.00,pm60,0
2889,EB,5463,3.00,pm60,0
2890,WB,5463,3.00,pm60,0
2891,SB,5463,3.00,pm60,0
2892,NB,5464,4.45,pm60,418
2893,EB,5464,4.15,pm60,250
2894,WB,5464,4.30,pm60,78
2895,SB,5464,4.45,pm60,114
2896,NB,5465,4.00,pm60,1531
2897,EB,5465,4.00,pm60,49
2898,WB,5465,3.15,pm60,79
2899,SB,5465,2.45,pm60,1067
2900,NB,5467,4.00,pm60,350
2901,EB,5467,3.45,pm60,403
2902,WB,5467,3.30,pm60,332
2903,SB,5467,3.15,pm60,232
2904,NB,5475,5.00,pm60,2108
2905,EB,5475,4.00,pm60,46
2906,WB,5475,3.00,pm60,0
2907,SB,5475,3.15,pm60,1067
2908,NB,5477,2.30,pm60,750
2909,EB,5477,3.30,pm60,29
2910,WB,5477,2.30,pm60,104
2911,SB,5477,4.00,pm60,862
2912,NB,5479,5.00,pm60,691
2913,EB,5479,3.45,pm60,2159
2914,WB,5479,5.00,pm60,2138
2915,SB,5479,5.00,pm60,61
2916,NB,5480,4.30,pm60,1321
2917,EB,5480,5.00,pm60,1772
2918,WB,5480,5.00,pm60,1624
2919,SB,5480,5.00,pm60,141
2920,NB,5483,3.00,pm60,0
2921,EB,5483,3.00,pm60,1012
2922,WB,5483,5.00,pm60,1803
2923,SB,5483,4.45,pm60,16
2924,NB,5484,5.00,pm60,721
2925,EB,5484,4.30,pm60,28
2926,WB,5484,3.15,pm60,39
2927,SB,5484,3.00,pm60,497
2928,NB,5487,3.00,pm60,0
2929,EB,5487,3.00,pm60,0
2930,WB,5487,3.00,pm60,0
2931,SB,5487,3.00,pm60,0
2932,NB,5490,3.00,pm60,0
2933,EB,5490,3.00,pm60,0
2934,WB,5490,3.00,pm60,0
2935,SB,5490,3.00,pm60,0
2936,NB,5273,5.00,pm60,1100
2937,EB,5273,4.45,pm60,68
2938,WB,5273,3.00,pm60,114
2939,SB,5273,5.00,pm60,1252
2940,NB,5462,3.45,pm60,525
2941,EB,5462,4.00,pm15,537
2942,WB,5462,2.00,pm60,322
2943,SB,5462,2.00,pm15,507
2944,NB,5478,5.00,pm60,1497
2945,EB,5478,5.00,pm60,111
2946,WB,5478,4.00,pm60,34
2947,SB,5478,5.00,pm60,1616
2948,NB,5481,3.00,pm60,0
2949,EB,5481,3.00,pm60,0
2950,WB,5481,3.00,pm60,0
2951,SB,5481,3.00,pm60,0
2952,NB,5508,3.00,pm60,0
2953,EB,5508,3.00,pm60,0
2954,WB,5508,3.00,pm60,0
2955,SB,5508,3.00,pm60,0
2956,NB,5509,4.30,pm60,89
2957,EB,5509,5.00,pm60,2339
2958,WB,5509,4.45,pm60,1504
2959,SB,5509,5.00,pm60,73
2960,NB,5521,3.45,pm60,45
2961,EB,5521,4.45,pm60,9
2962,WB,5521,4.15,pm60,10
2963,SB,5521,3.15,pm60,37
2964,NB,5523,4.45,pm60,268
2965,EB,5523,3.15,pm60,521
2966,WB,5523,5.00,pm60,681
2967,SB,5523,5.00,pm60,17
2968,NB,5525,3.30,pm60,54
2969,EB,5525,5.00,pm60,1816
2970,WB,5525,4.45,pm60,1841
2971,SB,5525,3.30,pm60,7
2972,NB,5526,3.00,pm60,0
2973,EB,5526,3.00,pm60,0
2974,WB,5526,3.00,pm60,0
2975,SB,5526,3.00,pm60,0
2976,NB,5528,2.00,pm60,6
2977,EB,5528,4.00,pm60,635
2978,WB,5528,4.00,pm60,597
2979,SB,5528,3.00,pm60,80
2980,NB,5530,3.00,pm60,0
2981,EB,5530,3.00,pm60,0
2982,WB,5530,3.00,pm60,0
2983,SB,5530,3.00,pm60,0
2984,NB,5603,4.00,pm60,0
2985,EB,5603,4.00,pm60,0
2986,WB,5603,4.00,pm60,0
2987,SB,5603,4.00,pm60,0
2988,NB,5606,5.00,pm60,838
2989,EB,5606,4.00,pm60,129
2990,WB,5606,4.45,pm60,126
2991,SB,5606,5.00,pm60,927
2992,NB,5633,4.00,pm60,1380
2993,EB,5633,5.00,pm60,483
2994,WB,5633,5.00,pm60,633
2995,SB,5633,5.00,pm60,1599
2996,NB,5441,4.00,pm60,17
2997,EB,5441,4.00,pm60,886
2998,WB,5441,4.00,pm60,1018
2999,SB,5441,2.15,pm60,43
3000,NB,5448,5.00,pm60,1216
3001,EB,5448,4.00,pm60,661
3002,WB,5448,4.30,pm60,424
3003,SB,5448,4.30,pm60,665
3004,NB,5450,3.00,pm60,0
3005,EB,5450,4.30,pm60,616
3006,WB,5450,5.00,pm60,816
3007,SB,5450,4.30,pm60,281
3008,NB,5460,5.00,pm60,514
3009,EB,5460,4.00,pm60,12
3010,WB,5460,5.00,pm60,56
3011,SB,5460,5.00,pm60,576
3012,NB,5486,3.15,pm60,1318
3013,EB,5486,2.30,pm60,156
3014,WB,5486,3.00,pm60,70
3015,SB,5486,2.45,pm60,899
3016,NB,5488,3.45,pm60,1176
3017,EB,5488,2.00,pm60,111
3018,WB,5488,2.00,pm60,0
3019,SB,5488,4.00,pm60,1570
3020,NB,5489,5.00,pm60,1521
3021,EB,5489,4.30,pm60,27
3022,WB,5489,3.15,pm60,25
3023,SB,5489,5.00,pm60,1739
3024,NB,5500,1.00,pm60,0
3025,EB,5500,1.00,pm60,0
3026,WB,5500,1.00,pm60,0
3027,SB,5500,1.00,pm60,0
3028,NB,5501,3.00,pm60,0
3029,EB,5501,5.00,pm60,78
3030,WB,5501,4.45,pm60,13
3031,SB,5501,4.00,pm60,76
3032,NB,5510,5.00,pm60,148
3033,EB,5510,5.00,pm60,359
3034,WB,5510,4.45,pm60,186
3035,SB,5510,3.00,pm60,0
3036,NB,5511,4.00,pm60,1192
3037,EB,5511,3.00,pm60,43
3038,WB,5511,2.30,pm60,17
3039,SB,5511,4.00,pm60,1231
3040,NB,5514,2.30,pm60,20
3041,EB,5514,4.00,pm60,930
3042,WB,5514,4.00,pm60,1085
3043,SB,5514,4.00,pm60,19
3044,NB,5522,3.00,pm60,0
3045,EB,5522,3.00,pm60,0
3046,WB,5522,3.00,pm60,0
3047,SB,5522,3.00,pm60,0
3048,NB,5524,5.00,pm60,553
3049,EB,5524,5.00,pm60,33
3050,WB,5524,5.00,pm60,22
3051,SB,5524,5.00,pm60,572
3052,NB,5529,3.00,pm60,0
3053,EB,5529,3.00,pm60,0
3054,WB,5529,3.00,pm60,0
3055,SB,5529,3.00,pm60,0
3056,NB,5569,3.00,pm60,0
3057,EB,5569,5.00,pm60,1715
3058,WB,5569,5.00,pm60,910
3059,SB,5569,3.30,pm60,208
3060,NB,5570,4.45,pm60,275
3061,EB,5570,4.45,pm60,755
3062,WB,5570,5.00,pm60,590
3063,SB,5570,3.00,pm60,0
3064,NB,5591,4.45,pm60,876
3065,EB,5591,3.15,pm60,92
3066,WB,5591,4.00,pm60,75
3067,SB,5591,4.45,pm60,1016
3068,NB,5607,3.15,pm60,909
3069,EB,5607,4.15,pm60,243
3070,WB,5607,5.00,pm60,260
3071,SB,5607,5.00,pm60,1263
3072,NB,5512,4.00,pm60,1301
3073,EB,5512,2.00,pm60,25
3074,WB,5512,2.30,pm60,48
3075,SB,5512,4.00,pm60,1331
3076,NB,5513,3.00,pm60,0
3077,EB,5513,3.00,pm60,0
3078,WB,5513,3.00,pm60,0
3079,SB,5513,3.00,pm60,0
3080,NB,5596,3.00,pm60,0
3081,EB,5596,3.15,pm60,1279
3082,WB,5596,3.00,pm60,1416
3083,SB,5596,3.00,pm60,76
3084,NB,5868,9.00,pm15,541
3085,EB,5868,8.15,pm15,40
3086,WB,5868,11.30,pm60,0
3087,SB,5868,8.15,pm15,753
3088,NB,5641,3.15,pm60,673
3089,EB,5641,5.00,pm60,228
3090,WB,5641,5.00,pm60,131
3091,SB,5641,5.00,pm60,941
3092,NB,5642,5.00,pm60,179
3093,EB,5642,4.00,pm60,669
3094,WB,5642,4.30,pm60,664
3095,SB,5642,5.00,pm60,83
3096,NB,26148,5.00,pm60,1391
3097,EB,26148,5.00,pm60,1366
3098,WB,26148,5.00,pm60,1054
3099,SB,26148,4.00,pm60,1156
3100,NB,26149,5.00,pm60,1330
3101,EB,26149,5.00,pm60,1346
3102,WB,26149,4.45,pm60,1082
3103,SB,26149,5.00,pm60,1258
3104,NB,26154,3.45,pm60,1805
3105,EB,26154,4.15,pm60,540
3106,WB,26154,3.45,pm60,1153
3107,SB,26154,3.45,pm60,17
3108,NB,26155,3.45,pm60,1872
3109,EB,26155,5.00,pm60,555
3110,WB,26155,3.15,pm60,1176
3111,SB,26155,4.15,pm60,22
3112,NB,26156,5.00,pm60,1839
3113,EB,26156,3.00,pm60,386
3114,WB,26156,5.00,pm60,765
3115,SB,26156,3.15,pm60,1425
3116,NB,26157,4.30,pm60,1881
3117,EB,26157,3.15,pm60,377
3118,WB,26157,4.30,pm60,597
3119,SB,26157,4.45,pm60,1494
3120,NB,26158,3.30,pm60,1493
3121,EB,26158,3.15,pm60,1474
3122,WB,26158,4.15,pm60,813
3123,SB,26158,4.45,pm60,1810
3124,NB,26159,5.00,pm60,1546
3125,EB,26159,3.00,pm60,1493
3126,WB,26159,4.30,pm60,790
3127,SB,26159,5.00,pm60,1813
3128,NB,26160,4.45,pm60,1388
3129,EB,26160,5.00,pm60,1625
3130,WB,26160,5.00,pm60,1399
3131,SB,26160,4.45,pm60,1275
3132,NB,26161,3.30,pm60,1343
3133,EB,26161,5.00,pm60,1684
3134,WB,26161,4.45,pm60,1279
3135,SB,26161,4.45,pm60,1180
3136,NB,26162,3.45,pm60,1180
3137,EB,26162,5.00,pm60,1107
3138,WB,26162,5.00,pm60,1434
3139,SB,26162,4.15,pm60,1394
3140,NB,26168,4.30,pm60,1009
3141,EB,26168,3.00,pm60,0
3142,WB,26168,4.45,pm60,1045
3143,SB,26168,4.30,pm60,87
3144,NB,26169,5.00,pm60,993
3145,EB,26169,3.00,pm60,0
3146,WB,26169,4.15,pm60,1091
3147,SB,26169,4.30,pm60,101
3148,NB,26183,4.30,pm60,1271
3149,EB,26183,3.45,pm60,1993
3150,WB,26183,4.45,pm60,1916
3151,SB,26183,3.45,pm60,1193
3152,NB,26184,3.30,pm60,1192
3153,EB,26184,5.00,pm60,2096
3154,WB,26184,5.00,pm60,1981
3155,SB,26184,3.15,pm60,1092
3156,NB,26185,4.30,pm60,1115
3157,EB,26185,5.00,pm60,1729
3158,WB,26185,4.45,pm60,1549
3159,SB,26185,4.45,pm60,1042
3160,NB,26186,4.00,pm60,1130
3161,EB,26186,4.45,pm60,1797
3162,WB,26186,4.45,pm60,1623
3163,SB,26186,4.45,pm60,1080
3164,NB,26187,5.00,pm60,2123
3165,EB,26187,3.15,pm60,2154
3166,WB,26187,4.30,pm60,1391
3167,SB,26187,4.45,pm60,1102
3168,NB,26189,3.15,pm60,1494
3169,EB,26189,4.45,pm60,2148
3170,WB,26189,5.00,pm60,1427
3171,SB,26189,4.45,pm60,1023
3172,NB,26190,4.00,pm60,1494
3173,EB,26190,5.00,pm60,2224
3174,WB,26190,3.15,pm60,1478
